# xyscan Version 3.3.1
# Date: Thu Mar 10 16:17:32 2016
# Scanned by: sponce
# Source: /home/sponce/Dropbox/MoS2/MgB2/wang2001.png
# Comment: 
# Format: x y -dx +dx -dy +dy
26.5302	0.334634	0	0	0	0	
26.9806	0.35	0	0	0	0	
27.1443	0.356585	0	0	0	0	
27.349	0.363171	0	0	0	0	
27.5128	0.367561	0	0	0	0	
27.5537	0.371951	0	0	0	0	
27.7994	0.385122	0	0	0	0	
28.045	0.393902	0	0	0	0	
28.2088	0.398293	0	0	0	0	
28.2497	0.398293	0	0	0	0	
28.4954	0.411463	0	0	0	0	
28.7001	0.415854	0	0	0	0	
28.8229	0.424634	0	0	0	0	
28.9867	0.429024	0	0	0	0	
29.1505	0.43561	0	0	0	0	
29.2733	0.44	0	0	0	0	
29.478	0.446585	0	0	0	0	
29.5599	0.450976	0	0	0	0	
29.7236	0.455366	0	0	0	0	
29.7646	0.459756	0	0	0	0	
29.8465	0.461951	0	0	0	0	
29.9693	0.466341	0	0	0	0	
30.0102	0.470732	0	0	0	0	
30.1331	0.475122	0	0	0	0	
30.2149	0.481707	0	0	0	0	
30.2968	0.486098	0	0	0	0	
30.4197	0.492683	0	0	0	0	
30.5425	0.497073	0	0	0	0	
30.6653	0.503659	0	0	0	0	
31.3613	0.519024	0	0	0	0	
31.4023	0.52561	0	0	0	0	
31.5251	0.527805	0	0	0	0	
31.6888	0.53	0	0	0	0	
31.7707	0.532195	0	0	0	0	
31.8936	0.540976	0	0	0	0	
32.0983	0.545366	0	0	0	0	
32.1801	0.551951	0	0	0	0	
32.3439	0.554146	0	0	0	0	
32.4667	0.558537	0	0	0	0	
32.5896	0.565122	0	0	0	0	
32.7943	0.569512	0	0	0	0	
32.999	0.576098	0	0	0	0	
33.2446	0.582683	0	0	0	0	
33.3675	0.587073	0	0	0	0	
33.4084	0.591463	0	0	0	0	
33.5722	0.593659	0	0	0	0	
33.6131	0.598049	0	0	0	0	
33.7769	0.598049	0	0	0	0	
33.8178	0.602439	0	0	0	0	
33.9816	0.602439	0	0	0	0	
34.1044	0.606829	0	0	0	0	
34.3091	0.606829	0	0	0	0	
34.5138	0.606829	0	0	0	0	
34.6776	0.606829	0	0	0	0	
34.7185	0.604634	0	0	0	0	
34.7595	0.604634	0	0	0	0	
34.9642	0.604634	0	0	0	0	
35.0461	0.598049	0	0	0	0	
35.2098	0.591463	0	0	0	0	
35.4145	0.582683	0	0	0	0	
35.4964	0.576098	0	0	0	0	
35.5374	0.576098	0	0	0	0	
35.6192	0.569512	0	0	0	0	
35.7421	0.560732	0	0	0	0	
35.9058	0.549756	0	0	0	0	
35.9877	0.536585	0	0	0	0	
36.0696	0.523415	0	0	0	0	
36.1515	0.516829	0	0	0	0	
36.1924	0.508049	0	0	0	0	
36.2743	0.497073	0	0	0	0	
36.2743	0.490488	0	0	0	0	
36.3153	0.481707	0	0	0	0	
36.3971	0.472927	0	0	0	0	
36.3971	0.464146	0	0	0	0	
36.4381	0.450976	0	0	0	0	
36.479	0.442195	0	0	0	0	
36.52	0.43561	0	0	0	0	
36.6018	0.429024	0	0	0	0	
36.6018	0.420244	0	0	0	0	
36.6837	0.400488	0	0	0	0	
36.7247	0.380732	0	0	0	0	
36.8066	0.35878	0	0	0	0	
36.8475	0.334634	0	0	0	0	
36.9294	0.312683	0	0	0	0	
37.0113	0.284146	0	0	0	0	
37.0931	0.26	0	0	0	0	
37.1341	0.229268	0	0	0	0	
37.216	0.209512	0	0	0	0	
37.2979	0.176585	0	0	0	0	
37.3797	0.150244	0	0	0	0	
37.4207	0.123902	0	0	0	0	
37.5026	0.0997561	0	0	0	0	
37.5844	0.0756098	0	0	0	0	
37.6254	0.0536585	0	0	0	0	
37.6254	0.0404878	0	0	0	0	
37.6663	0.0317073	0	0	0	0	
37.7482	0.0229268	0	0	0	0	
37.7482	0.0119512	0	0	0	0	
37.8301	0.00536585	0	0	0	0	
37.871	0.00317073	0	0	0	0	
38.0348	0.00097561	0	0	0	0	
38.1167	0.00097561	0	0	0	0	
38.1986	0.00097561	0	0	0	0	
38.3214	0.00097561	0	0	0	0	
38.3623	0.00097561	0	0	0	0	
38.4033	-0.00341463	0	0	0	0	
38.4442	-0.00341463	0	0	0	0	
38.6899	-0.00341463	0	0	0	0	
38.8536	-0.00121951	0	0	0	0	
39.0993	-0.00121951	0	0	0	0	
39.1402	-0.00121951	0	0	0	0	
39.2631	-0.00121951	0	0	0	0	
39.3859	-0.00121951	0	0	0	0	
39.4678	-0.00121951	0	0	0	0	
39.5906	-0.00121951	0	0	0	0	
39.7134	-0.00121951	0	0	0	0	
39.8362	-0.00121951	0	0	0	0	
# EoF
