  0.00000000 -8.75333295715961e-03  4.52414296664222e-07 -2.92120458503237e-06
  0.01000000 -8.78044649675252e-03  1.96286706365994e-06 -9.90912484424835e-07
  0.02000000 -8.86092288069322e-03  1.69535928489520e-05 -1.23149601252854e-06
  0.03000000 -8.99226191848883e-03  1.76600737692345e-05 -8.61767727664141e-06
  0.04000000 -9.17058254356648e-03  1.74036343341375e-05 -9.85815016357644e-06
  0.05000000 -9.39098250257135e-03  1.24240125179498e-05 -1.48891320287124e-05
  0.06000000 -9.64793164160477e-03  1.85529767107197e-05 -1.45314158150292e-05
  0.07000000 -9.93563748158309e-03  1.89754424273203e-05 -1.83154299539662e-05
  0.08000000 -1.02483445922757e-02  1.69151444760822e-05 -2.08114838452054e-05
  0.09000000 -1.05805535070970e-02  1.61541955178944e-05 -1.91321654251061e-05
  0.10000000 -1.09271629590410e-02  1.11977316730965e-05 -2.06429715307029e-05
  0.15000000 -1.27320860125676e-02  1.26416828246963e-05 -1.77601156107490e-05
  0.20000000 -1.44077275870268e-02  1.18559943393404e-05 -1.58215441147241e-05
  0.25000000 -1.57930273404677e-02  1.48556379737778e-05 -1.40756949294236e-05
  0.30000000 -1.68657997815534e-02  1.79738029406787e-05 -1.16051393537732e-05
  0.35000000 -1.76675244945909e-02  1.96280475231893e-05 -8.51595231799569e-06
  0.40000000 -1.82576584420516e-02  1.65142027341003e-05 -6.22996741582663e-06
  0.45000000 -1.86905030469280e-02  2.41275559220686e-05 -4.61147256983289e-06
  0.50000000 -1.89918932979085e-02  4.28053148793761e-05 -2.13784659030282e-05
