  0.00000000 -8.75333295715961e-03  4.03787320213023e-07 -2.46476134662025e-06
  0.01000000 -8.78044649675252e-03  2.08135780963283e-06 -4.57899063546047e-07
  0.02000000 -8.86092288069322e-03  1.77181578296085e-05 -1.52276415446089e-06
  0.03000000 -8.99226191848883e-03  1.67049290769436e-05 -8.18506609305121e-06
  0.04000000 -9.17058254356648e-03  1.78764933868941e-05 -9.15446954017098e-06
  0.05000000 -9.39098250257135e-03  1.26884512041273e-05 -1.49846702783645e-05
  0.06000000 -9.64793164160477e-03  2.07422771690377e-05 -1.42825642033469e-05
  0.07000000 -9.93563748158309e-03  1.88108469268662e-05 -1.97225735758312e-05
  0.08000000 -1.02483445922757e-02  1.70104066531305e-05 -2.17453820816825e-05
  0.09000000 -1.05805535070970e-02  1.46330934064071e-05 -1.90545579926892e-05
  0.10000000 -1.09271629590410e-02  1.01736435709379e-05 -2.10199819535461e-05
  0.15000000 -1.27320860125676e-02  1.15818013982230e-05 -1.80884569209678e-05
  0.20000000 -1.44077275870268e-02  9.94647276513304e-06 -1.67928487136313e-05
  0.25000000 -1.57930273404677e-02  1.55107419713228e-05 -1.35179597781259e-05
  0.30000000 -1.68657997815534e-02  1.75376601421553e-05 -1.18486230974067e-05
  0.35000000 -1.76675244945909e-02  2.07315742163804e-05 -8.85988352513018e-06
  0.40000000 -1.82576584420516e-02  1.82096085948418e-05 -5.07914708649170e-06
  0.45000000 -1.86905030469280e-02  2.44505584968971e-05 -3.40984298792314e-06
  0.50000000 -1.89918932979085e-02  4.30418968692411e-05 -2.06313345723886e-05
