  0.00000000 -8.75333295715961e-03  4.11250245332873e-07 -2.23396125226612e-06
  0.01000000 -8.78044649675252e-03  2.00678782782403e-06 -7.95138438131617e-08
  0.02000000 -8.86092288069322e-03  1.85164313258823e-05 -1.22658815244872e-06
  0.03000000 -8.99226191848883e-03  1.69051178917482e-05 -7.89229753060286e-06
  0.04000000 -9.17058254356648e-03  1.85857299565784e-05 -1.13929513857641e-05
  0.05000000 -9.39098250257135e-03  1.27914660335090e-05 -1.31002903563071e-05
  0.06000000 -9.64793164160477e-03  2.12884545739221e-05 -1.35868391176974e-05
  0.07000000 -9.93563748158309e-03  2.04180987261134e-05 -1.91265769082005e-05
  0.08000000 -1.02483445922757e-02  1.69118991536824e-05 -2.29137194796238e-05
  0.09000000 -1.05805535070970e-02  1.51415277202225e-05 -1.96239205421618e-05
  0.10000000 -1.09271629590410e-02  1.17775111829516e-05 -2.19378766952854e-05
  0.15000000 -1.27320860125676e-02  1.20794241508591e-05 -1.90466208948082e-05
  0.20000000 -1.44077275870268e-02  1.06055910350458e-05 -1.80897080639561e-05
  0.25000000 -1.57930273404677e-02  1.77653885712037e-05 -1.43440092269505e-05
  0.30000000 -1.68657997815534e-02  1.87029124544164e-05 -1.18518751300903e-05
  0.35000000 -1.76675244945909e-02  2.24623843232291e-05 -8.36560670077443e-06
  0.40000000 -1.82576584420516e-02  1.88032501429963e-05 -3.07531441965616e-06
  0.45000000 -1.86905030469280e-02  2.09454061362875e-05 -2.27542627372492e-06
  0.50000000 -1.89918932979085e-02  4.02933321239917e-05 -2.12593476129118e-05
