  0.00000000  8.53193322468371e-03  4.71296127140975e-08  9.14675693729365e-08
  0.01000000  8.58534455051604e-03  9.22209912399669e-08  8.49775410742322e-08
  0.02000000  8.74376413587069e-03  1.97030401361070e-07  8.92583840441548e-08
  0.03000000  9.00205434443962e-03  2.19366149061181e-07  1.07583325211490e-07
  0.04000000  9.35255800850785e-03  2.99004046917975e-07  1.12412796558338e-07
  0.05000000  9.78613046773909e-03  3.08836073830841e-07  1.48698050324984e-07
  0.06000000  1.02931195968886e-02  3.99776992751502e-07  1.39000878419687e-07
  0.07000000  1.08641152066915e-02  4.06771704365320e-07  2.40344809650347e-07
  0.08000000  1.14904152833716e-02  2.84666756320416e-07  2.18336427588409e-07
  0.09000000  1.21642441428077e-02  3.65909717456892e-07  1.96568735882502e-07
  0.10000000  1.28787932702199e-02  3.19830537063135e-07  1.94051344665692e-07
  0.15000000  1.68801819449107e-02  2.68476435865019e-07  1.24713043638989e-07
  0.20000000  2.12549460509194e-02  4.13353166112582e-07  8.94771557870354e-08
  0.25000000  2.56564364651313e-02  4.68361656864100e-07  2.26945572344170e-07
  0.30000000  2.98263073684910e-02  5.76612188785354e-07  3.71905737659064e-07
  0.35000000  3.36167744172382e-02  5.04707970080445e-07  2.95675165371428e-07
  0.40000000  3.70035149015951e-02  1.21710389528293e-06  5.27569845367876e-07
  0.45000000  4.00382378918160e-02  5.72817097659534e-07  5.77692016443115e-07
  0.50000000  4.25856907893306e-02  1.15284215477244e-06  5.13318000382985e-07
