  0.00000000  8.53193322468371e-03  4.16521570661818e-08  1.40239996113340e-07
  0.01000000  8.58757210135254e-03  7.70999008774400e-08  1.26730004223710e-07
  0.02000000  8.75252080278306e-03  1.84303529866061e-07  1.17925538323684e-07
  0.03000000  9.02122077435839e-03  2.68639868585584e-07  1.38979185585611e-07
  0.04000000  9.38542623288893e-03  3.29980039753836e-07  1.90875916223159e-07
  0.05000000  9.83535235592655e-03  2.96193624116597e-07  2.03714683114869e-07
  0.06000000  1.03607490309314e-02  2.98083542646946e-07  2.08961072502234e-07
  0.07000000  1.09517045997295e-02  3.46334244757121e-07  2.24769853771589e-07
  0.08000000  1.15991302148503e-02  3.26394942398574e-07  2.38716455856383e-07
  0.09000000  1.22949721702749e-02  3.17883098035786e-07  2.24207230890482e-07
  0.10000000  1.30322352635114e-02  3.08512121690611e-07  2.10957371702764e-07
  0.15000000  1.71551113424626e-02  2.81989519362207e-07  1.70208384559089e-07
  0.20000000  2.16633419690663e-02  2.85536947767222e-07  1.74258799572112e-07
  0.25000000  2.62057631108078e-02  2.73760590190062e-07  1.39022595435942e-07
  0.30000000  3.05082945269228e-02  3.31459004119299e-07  8.61445765763010e-08
  0.35000000  3.44005739972033e-02  4.84873675838735e-07  8.65632212344594e-08
  0.40000000  3.78414157232416e-02  7.61295768785972e-07  1.94363493731979e-07
  0.45000000  4.08796908250372e-02  9.24042089959409e-07  5.88347265621898e-07
  0.50000000  4.34881301598992e-02  5.80250721696217e-07  6.94345825170576e-07
