  0.00000000  8.53193322468371e-03  4.16521570661818e-08  1.40239996113340e-07
  0.01000000  8.56678657380341e-03  6.51622426747736e-08  1.30520482941810e-07
  0.02000000  8.67045442581416e-03  1.53338635747633e-07  1.20049744137897e-07
  0.03000000  8.84035218219881e-03  2.37892377305664e-07  1.36578844597881e-07
  0.04000000  9.07245640914208e-03  2.98674513403255e-07  1.58935343787310e-07
  0.05000000  9.36166222839066e-03  2.50598576623856e-07  1.99776475533306e-07
  0.06000000  9.70217383311025e-03  3.54213055757309e-07  2.32682882813234e-07
  0.07000000  1.00878672286325e-02  3.24733285150183e-07  2.69483595010065e-07
  0.08000000  1.05125871768234e-02  2.86392528875739e-07  2.90374787855399e-07
  0.09000000  1.09703645789000e-02  2.97305802916564e-07  2.78140161840071e-07
  0.10000000  1.14555585512885e-02  2.77479218482297e-07  2.80113761143754e-07
  0.15000000  1.41252445162649e-02  1.88664196036364e-07  2.45392968335141e-07
  0.20000000  1.68787376814272e-02  1.98908238638015e-07  2.11287209705399e-07
  0.25000000  1.94536050076478e-02  2.21398360207812e-07  2.01356978346826e-07
  0.30000000  2.17532321833857e-02  2.50494563595159e-07  2.17791627348654e-07
  0.35000000  2.37821175561064e-02  2.78484394511225e-07  2.24943679673319e-07
  0.40000000  2.55837614702069e-02  2.77733795704728e-07  2.45090461004128e-07
  0.45000000  2.71956647008122e-02  3.35585039074346e-07  2.53482905430967e-07
  0.50000000  2.86186755517495e-02  3.30090931898510e-07  6.85054737696563e-08
