  0.00000000 -8.75333295715961e-03  5.30058455471893e-08 -4.40768357944310e-07
  0.01000000 -8.80441273852476e-03  9.40916071573997e-08 -4.24645438104928e-07
  0.02000000 -8.95555620601342e-03  2.27118321020729e-07 -4.09496930780335e-07
  0.03000000 -9.20082658572516e-03  3.51242456356143e-07 -4.37873665709888e-07
  0.04000000 -9.53136622633331e-03  4.06337735791212e-07 -5.03233658223096e-07
  0.05000000 -9.93657166460488e-03  4.32501314641249e-07 -5.60307931436847e-07
  0.06000000 -1.04052033055562e-02  4.41052646542510e-07 -5.61842515182565e-07
  0.07000000 -1.09262325578445e-02  4.68659437169755e-07 -6.22039482973094e-07
  0.08000000 -1.14893751301517e-02  3.83187842825294e-07 -6.34745736453594e-07
  0.09000000 -1.20853557204424e-02  3.55662926178315e-07 -6.18789582203151e-07
  0.10000000 -1.27059849115310e-02  3.28207317403722e-07 -5.89678135483159e-07
  0.15000000 -1.59604961292109e-02  3.35111003718232e-07 -5.11750289503357e-07
  0.20000000 -1.90948028847502e-02  3.49535215362174e-07 -3.96755108999346e-07
  0.25000000 -2.18393883545315e-02  3.83905629549064e-07 -2.94887378468511e-07
  0.30000000 -2.41065203427485e-02  5.91563636296015e-07 -1.82628827567642e-07
  0.35000000 -2.59067082752332e-02  7.30424942574055e-07 -9.53129567272372e-08
  0.40000000 -2.72965428404221e-02  1.02658890306786e-06 -6.13895009024533e-08
  0.45000000 -2.83456418988449e-02  1.25997422058529e-06 -1.86118326840862e-09
  0.50000000 -2.90441992450825e-02  1.72039627610654e-06 -2.56753435534654e-07
