  0.00000000 -8.75333295715961e-03  5.30058455471893e-08 -4.40768357944310e-07
  0.01000000 -8.78044649675252e-03  7.79638383269646e-08 -4.30556165439135e-07
  0.02000000 -8.86092288069322e-03  1.64498912350749e-07 -4.14136123620393e-07
  0.03000000 -8.99226191848883e-03  2.72556005256327e-07 -4.19584964731026e-07
  0.04000000 -9.17058254356648e-03  3.65003806696843e-07 -4.38366467110361e-07
  0.05000000 -9.39098250257135e-03  3.60898729379667e-07 -5.00174817619931e-07
  0.06000000 -9.64793164160477e-03  4.37693367893620e-07 -5.24751928858741e-07
  0.07000000 -9.93563748158309e-03  4.75648234107187e-07 -5.88471017556792e-07
  0.08000000 -1.02483445922757e-02  4.62755681218449e-07 -6.24709778187390e-07
  0.09000000 -1.05805535070970e-02  3.81590322954855e-07 -6.17239420967318e-07
  0.10000000 -1.09271629590410e-02  4.02413515979373e-07 -6.39871942513205e-07
  0.15000000 -1.27320860125676e-02  3.27877328767904e-07 -6.09041791971560e-07
  0.20000000 -1.44077275870268e-02  3.30347546230863e-07 -5.68966231507364e-07
  0.25000000 -1.57930273404677e-02  4.83028206589869e-07 -4.83418109925613e-07
  0.30000000 -1.68657997815534e-02  4.30411164443220e-07 -4.85229111769372e-07
  0.35000000 -1.76675244945909e-02  4.66886314593538e-07 -4.07505480989681e-07
  0.40000000 -1.82576584420516e-02  4.80368971332348e-07 -3.55990838605532e-07
  0.45000000 -1.86905030469280e-02  6.18466553641715e-07 -3.04254476623836e-07
  0.50000000 -1.89918932979085e-02  8.67419075769872e-07 -7.64734854022699e-07
