  0.00000000 -8.75333295715961e-03  4.88259010259563e-08 -4.08852716263506e-07
  0.01000000 -8.80441273852476e-03  9.95016196112560e-08 -3.93332683129223e-07
  0.02000000 -8.95555620601342e-03  2.37930281125493e-07 -3.80221235145869e-07
  0.03000000 -9.20082658572516e-03  3.45605040268317e-07 -4.30784111035363e-07
  0.04000000 -9.53136622633331e-03  3.65842485365410e-07 -4.57940138087070e-07
  0.05000000 -9.93657166460488e-03  5.19201955603417e-07 -5.24840981115757e-07
  0.06000000 -1.04052033055562e-02  5.07535099620818e-07 -5.74444449524659e-07
  0.07000000 -1.09262325578445e-02  4.84557808465391e-07 -5.88811048349754e-07
  0.08000000 -1.14893751301517e-02  4.41389200983615e-07 -6.19004800664904e-07
  0.09000000 -1.20853557204424e-02  4.29589980264279e-07 -6.07168619100139e-07
  0.10000000 -1.27059849115310e-02  4.04419123289268e-07 -5.89167804771795e-07
  0.15000000 -1.59604961292109e-02  3.54722497185960e-07 -5.37148705821832e-07
  0.20000000 -1.90948028847502e-02  3.58107642231573e-07 -4.15639797549127e-07
  0.25000000 -2.18393883545315e-02  3.88139086360978e-07 -3.14054404577534e-07
  0.30000000 -2.41065203427485e-02  5.58074244107395e-07 -1.88593492577482e-07
  0.35000000 -2.59067082752332e-02  8.19706099594768e-07 -9.89344698388896e-08
  0.40000000 -2.72965428404221e-02  1.11698254123719e-06 -8.89206400727881e-08
  0.45000000 -2.83456418988449e-02  1.39859057792808e-06 -4.30020746978291e-08
  0.50000000 -2.90441992450825e-02  1.72135404068215e-06 -2.82737046883775e-07
