  0.00000000  8.53193322468371e-03  4.11843762454656e-08  1.40971051183993e-07
  0.01000000  8.58534455051604e-03  7.61163777153489e-08  1.32932434447877e-07
  0.02000000  8.74376413587069e-03  1.63106042533347e-07  1.27262597697870e-07
  0.03000000  9.00205434443962e-03  2.26054335331146e-07  1.38802895113677e-07
  0.04000000  9.35255800850785e-03  2.87423943478008e-07  1.72320249529076e-07
  0.05000000  9.78613046773909e-03  2.65612134085914e-07  1.86764220681098e-07
  0.06000000  1.02931195968886e-02  3.49944947371907e-07  1.68525026865640e-07
  0.07000000  1.08641152066915e-02  3.27012031539972e-07  2.40948468169131e-07
  0.08000000  1.14904152833716e-02  2.91036955385894e-07  2.26896910085076e-07
  0.09000000  1.21642441428077e-02  2.92650328016277e-07  2.17066938405995e-07
  0.10000000  1.28787932702199e-02  2.92044026762402e-07  1.96246318972659e-07
  0.15000000  1.68801819449107e-02  2.41134773595635e-07  1.22460580612276e-07
  0.20000000  2.12549460509194e-02  3.30150888773803e-07  9.63230688551462e-08
  0.25000000  2.56564364651313e-02  4.10643354045949e-07  1.06626804928261e-07
  0.30000000  2.98263073684910e-02  4.75218384677911e-07  1.83905321412866e-07
  0.35000000  3.36167744172382e-02  5.19121142301887e-07  2.40864911645133e-07
  0.40000000  3.70035149015951e-02  5.98730963787939e-07  3.79767856850949e-07
  0.45000000  4.00382378918160e-02  5.59493265368070e-07  4.03036227130075e-07
  0.50000000  4.25856907893306e-02  9.03185093964864e-07  5.84706479364497e-07
