  0.00000000 -8.75333295715961e-03  5.10342861312167e-08 -4.47871471067272e-07
  0.01000000 -8.78044649675252e-03  7.49106869671189e-08 -4.37768042908297e-07
  0.02000000 -8.86092288069322e-03  1.58445895335314e-07 -4.20806853104100e-07
  0.03000000 -8.99226191848883e-03  2.65844560686251e-07 -4.26218668669968e-07
  0.04000000 -9.17058254356648e-03  3.41223621708183e-07 -4.43696140878537e-07
  0.05000000 -9.39098250257135e-03  3.43004185032781e-07 -4.94168367043859e-07
  0.06000000 -9.64793164160477e-03  4.21744615721751e-07 -5.16057545843835e-07
  0.07000000 -9.93563748158309e-03  4.80329906539381e-07 -5.74082638134630e-07
  0.08000000 -1.02483445922757e-02  4.61838593828875e-07 -6.12679505481526e-07
  0.09000000 -1.05805535070970e-02  4.04553208673097e-07 -6.22472468643315e-07
  0.10000000 -1.09271629590410e-02  3.97918780149770e-07 -6.47783150200120e-07
  0.15000000 -1.27320860125676e-02  3.01742162243154e-07 -6.18496512526010e-07
  0.20000000 -1.44077275870268e-02  3.24868383193224e-07 -5.66070397789849e-07
  0.25000000 -1.57930273404677e-02  4.76682639775651e-07 -5.22623566302783e-07
  0.30000000 -1.68657997815534e-02  4.59652296896417e-07 -4.87658372346135e-07
  0.35000000 -1.76675244945909e-02  4.49918052830974e-07 -4.06146984766125e-07
  0.40000000 -1.82576584420516e-02  4.71425189756327e-07 -3.69932633154210e-07
  0.45000000 -1.86905030469280e-02  6.02582106363808e-07 -3.09542035821545e-07
  0.50000000 -1.89918932979085e-02  8.32326914585334e-07 -7.71096072747241e-07
