  0.00000000  8.53193322468371e-03  3.36979891253459e-08  1.30198061711457e-07
  0.01000000  8.58534455051604e-03  7.19441365227567e-08  1.21307559060824e-07
  0.02000000  8.74376413587069e-03  1.72377294931920e-07  1.18298571727428e-07
  0.03000000  9.00205434443962e-03  2.07091870599862e-07  1.32594487882960e-07
  0.04000000  9.35255800850785e-03  2.95102366776758e-07  1.49650323439766e-07
  0.05000000  9.78613046773909e-03  2.91555485778765e-07  1.75737575329645e-07
  0.06000000  1.02931195968886e-02  3.78957135693879e-07  1.67532344241430e-07
  0.07000000  1.08641152066915e-02  3.37906256249632e-07  2.50929223741935e-07
  0.08000000  1.14904152833716e-02  2.91745240899210e-07  2.36819374605178e-07
  0.09000000  1.21642441428077e-02  2.82769639238959e-07  2.13735381155462e-07
  0.10000000  1.28787932702199e-02  2.90762736393489e-07  1.93268677649686e-07
  0.15000000  1.68801819449107e-02  2.38963000058881e-07  9.37821968156832e-08
  0.20000000  2.12549460509194e-02  4.02061960816412e-07  7.27642971022309e-08
  0.25000000  2.56564364651313e-02  4.52886566137082e-07  1.30609044933755e-07
  0.30000000  2.98263073684910e-02  5.47225127008675e-07  2.16800078587586e-07
  0.35000000  3.36167744172382e-02  4.87567960786805e-07  2.58538519010881e-07
  0.40000000  3.70035149015951e-02  8.42163009124104e-07  4.63493634019214e-07
  0.45000000  4.00382378918160e-02  5.90879012509290e-07  4.56979640063182e-07
  0.50000000  4.25856907893306e-02  9.36907745688692e-07  5.34868581702761e-07
