  0.00000000 -8.75333295715961e-03  5.31290549278474e-08 -4.43201763498304e-07
  0.01000000 -8.78044649675252e-03  8.03990299311899e-08 -4.32710866496125e-07
  0.02000000 -8.86092288069322e-03  1.72401153443365e-07 -4.16793877579120e-07
  0.03000000 -8.99226191848883e-03  2.88811086940625e-07 -4.24533455733729e-07
  0.04000000 -9.17058254356648e-03  3.79546136927215e-07 -4.54191598542645e-07
  0.05000000 -9.39098250257135e-03  3.28589201414187e-07 -5.03421131121837e-07
  0.06000000 -9.64793164160477e-03  4.57149464610166e-07 -5.24443856821356e-07
  0.07000000 -9.93563748158309e-03  5.02784374012755e-07 -5.87582654290081e-07
  0.08000000 -1.02483445922757e-02  4.90047243716207e-07 -6.40003647935354e-07
  0.09000000 -1.05805535070970e-02  4.06905696777989e-07 -6.33775349556331e-07
  0.10000000 -1.09271629590410e-02  4.30540206880995e-07 -6.58652498128829e-07
  0.15000000 -1.27320860125676e-02  3.61839524439693e-07 -6.27739376449063e-07
  0.20000000 -1.44077275870268e-02  3.60651085111771e-07 -5.94271280505571e-07
  0.25000000 -1.57930273404677e-02  5.43131956489289e-07 -5.13122239685280e-07
  0.30000000 -1.68657997815534e-02  4.59846294820932e-07 -4.81352614692604e-07
  0.35000000 -1.76675244945909e-02  4.96585499752628e-07 -4.02644487763185e-07
  0.40000000 -1.82576584420516e-02  4.82074748578238e-07 -3.41712800111917e-07
  0.45000000 -1.86905030469280e-02  5.85155002703467e-07 -3.04000055321597e-07
  0.50000000 -1.89918932979085e-02  8.40106316648332e-07 -7.84750711642741e-07
