  0.00000000  8.53193322468371e-03  4.21138989480953e-08  1.39107953801133e-07
  0.01000000  8.58534455051604e-03  7.75268991572227e-08  1.30973632522808e-07
  0.02000000  8.74376413587069e-03  1.70450864509426e-07  1.26681121003071e-07
  0.03000000  9.00205434443962e-03  2.18895199164163e-07  1.38715695179346e-07
  0.04000000  9.35255800850785e-03  2.92300541003754e-07  1.64110931330115e-07
  0.05000000  9.78613046773909e-03  2.82773550480241e-07  1.86126130515160e-07
  0.06000000  1.02931195968886e-02  3.62866773313961e-07  1.70883097972767e-07
  0.07000000  1.08641152066915e-02  3.28797233615217e-07  2.45236461602869e-07
  0.08000000  1.14904152833716e-02  2.95634232511712e-07  2.33836625981729e-07
  0.09000000  1.21642441428077e-02  2.89256334379673e-07  2.24439184422860e-07
  0.10000000  1.28787932702199e-02  2.80770263310415e-07  1.99032128957113e-07
  0.15000000  1.68801819449107e-02  2.44781250494361e-07  1.02175486414090e-07
  0.20000000  2.12549460509194e-02  3.86591513835576e-07  7.89615572662236e-08
  0.25000000  2.56564364651313e-02  4.54976626699380e-07  1.20729998815690e-07
  0.30000000  2.98263073684910e-02  5.30922544471895e-07  2.01610879494142e-07
  0.35000000  3.36167744172382e-02  5.64898709338984e-07  2.27901208146393e-07
  0.40000000  3.70035149015951e-02  7.72290640884257e-07  4.01364973630414e-07
  0.45000000  4.00382378918160e-02  6.18167248189252e-07  4.58602070946178e-07
  0.50000000  4.25856907893306e-02  9.43304028344774e-07  5.62755295837783e-07
