  0.00000000  8.53193322468371e-03  4.01611451960116e-08  1.51800237980604e-07
  0.01000000  8.56678657380341e-03  6.27467619654736e-08  1.42141547091661e-07
  0.02000000  8.67045442581416e-03  1.48071373917648e-07  1.30855018818116e-07
  0.03000000  8.84035218219881e-03  2.30289259052460e-07  1.48093306460484e-07
  0.04000000  9.07245640914208e-03  2.73824584781225e-07  1.66106497015292e-07
  0.05000000  9.36166222839066e-03  2.48894441840360e-07  1.98376048509852e-07
  0.06000000  9.70217383311025e-03  3.40217727969857e-07  2.29417692673578e-07
  0.07000000  1.00878672286325e-02  3.36457081013839e-07  2.73321225074506e-07
  0.08000000  1.05125871768234e-02  2.99678013665804e-07  2.90145833912344e-07
  0.09000000  1.09703645789000e-02  2.86585218884121e-07  2.90376601509220e-07
  0.10000000  1.14555585512885e-02  2.68807790783150e-07  2.94832545131717e-07
  0.15000000  1.41252445162649e-02  1.88782577039838e-07  2.39293226049976e-07
  0.20000000  1.68787376814272e-02  2.06088124891835e-07  2.01369329938388e-07
  0.25000000  1.94536050076478e-02  2.20092593933132e-07  1.97602598740760e-07
  0.30000000  2.17532321833857e-02  2.36812979185589e-07  2.10706370328214e-07
  0.35000000  2.37821175561064e-02  2.54473562003614e-07  2.29346668118085e-07
  0.40000000  2.55837614702069e-02  2.63553289797583e-07  2.55454256506276e-07
  0.45000000  2.71956647008122e-02  3.21698820175116e-07  2.71247135728878e-07
  0.50000000  2.86186755517495e-02  3.31959842109784e-07  8.09685203909045e-08
