  0.00000000  8.53193322468371e-03  3.15595204512546e-08  1.20192493398201e-07
  0.01000000  8.56678657380341e-03  5.85469762532841e-08  1.09466583576990e-07
  0.02000000  8.67045442581416e-03  1.62311549485486e-07  9.98169802632343e-08
  0.03000000  8.84035218219881e-03  2.57361711643750e-07  1.23127931834038e-07
  0.04000000  9.07245640914208e-03  2.71942696050322e-07  1.57599674651451e-07
  0.05000000  9.36166222839066e-03  2.41221832440836e-07  1.61496598052796e-07
  0.06000000  9.70217383311025e-03  3.66157547608550e-07  1.98681330759113e-07
  0.07000000  1.00878672286325e-02  3.76251337937611e-07  2.53396317165872e-07
  0.08000000  1.05125871768234e-02  3.15605175279147e-07  2.79122123696370e-07
  0.09000000  1.09703645789000e-02  3.44355649905090e-07  2.71248670515029e-07
  0.10000000  1.14555585512885e-02  3.19702163685446e-07  2.99796084820633e-07
  0.15000000  1.41252445162649e-02  2.12695891563065e-07  2.40829219658644e-07
  0.20000000  1.68787376814272e-02  2.31347761728225e-07  2.06685556846150e-07
  0.25000000  1.94536050076478e-02  2.49364360689546e-07  1.95818739941640e-07
  0.30000000  2.17532321833857e-02  2.57932452474368e-07  2.03297148085351e-07
  0.35000000  2.37821175561064e-02  2.76294275500012e-07  2.25823741176060e-07
  0.40000000  2.55837614702069e-02  3.06595638043868e-07  2.54047991894569e-07
  0.45000000  2.71956647008122e-02  4.00555729450224e-07  2.55367382677630e-07
  0.50000000  2.86186755517495e-02  3.92310119738822e-07  4.39921256883945e-08
