  0.00000000  8.53193322468371e-03  5.68000779796293e-08  1.01549053731904e-07
  0.01000000  8.58534455051604e-03  9.82173660086818e-08  9.73863968358863e-08
  0.02000000  8.74376413587069e-03  1.82424463861666e-07  9.46351815539372e-08
  0.03000000  9.00205434443962e-03  2.16969250307859e-07  1.03521401263905e-07
  0.04000000  9.35255800850785e-03  3.25681102700456e-07  1.08141386110406e-07
  0.05000000  9.78613046773909e-03  3.20153851554509e-07  1.57676479536911e-07
  0.06000000  1.02931195968886e-02  4.42805649234500e-07  1.44784004362606e-07
  0.07000000  1.08641152066915e-02  4.42993788966161e-07  2.73915101398932e-07
  0.08000000  1.14904152833716e-02  2.90053324049462e-07  2.73362033848514e-07
  0.09000000  1.21642441428077e-02  2.62981732513532e-07  2.07553406471251e-07
  0.10000000  1.28787932702199e-02  2.97443091919621e-07  1.74757692694613e-07
  0.15000000  1.68801819449107e-02  2.88117310672627e-07  1.20232300286460e-07
  0.20000000  2.12549460509194e-02  4.31864889310579e-07  6.84898061378949e-08
  0.25000000  2.56564364651313e-02  5.20747126730218e-07  2.20539013316328e-07
  0.30000000  2.98263073684910e-02  6.65296906316121e-07  3.57728487808886e-07
  0.35000000  3.36167744172382e-02  4.93544399008306e-07  2.87667015078261e-07
  0.40000000  3.70035149015951e-02  1.32223640908253e-06  5.20888931216077e-07
  0.45000000  4.00382378918160e-02  6.10402923450618e-07  6.38786348707307e-07
  0.50000000  4.25856907893306e-02  1.21670671312509e-06  3.54108183457524e-07
