  0.00000000 -8.75333295715961e-03  7.32732738805119e-08 -2.87622188747390e-07
  0.01000000 -8.80265663547453e-03  1.05343697888439e-07 -2.68581008165481e-07
  0.02000000 -8.94870211830637e-03  3.27407202142866e-07 -2.22623419754688e-07
  0.03000000 -9.18600228286232e-03  5.03792317599649e-07 -3.35403545371887e-07
  0.04000000 -9.50636402500658e-03  5.50289837962204e-07 -3.50291850186924e-07
  0.05000000 -9.89991974331226e-03  9.91526105094697e-07 -4.55498948651014e-07
  0.06000000 -1.03561338466302e-02  1.00829860420080e-06 -6.69912273209036e-07
  0.07000000 -1.08645849043323e-02  6.99274894576269e-07 -8.49776583509570e-07
  0.08000000 -1.14154698998381e-02  3.58007580162821e-07 -8.02089708666111e-07
  0.09000000 -1.19998644192583e-02  2.78833956973880e-07 -7.06101011619017e-07
  0.10000000 -1.26098080786578e-02  2.44180575000388e-07 -6.35900895338097e-07
  0.15000000 -1.58256605079098e-02  3.25046387975287e-07 -5.70364730410125e-07
  0.20000000 -1.89324441987237e-02  4.15986112299995e-07 -4.15541717782144e-07
  0.25000000 -2.16323127770073e-02  5.42061720298993e-07 -3.57640313956927e-07
  0.30000000 -2.38223416345500e-02  5.80410959602143e-07 -3.85179804374710e-07
  0.35000000 -2.55264109581959e-02  8.67761879008636e-07 -2.95086392620927e-07
  0.40000000 -2.68349826365921e-02  1.19377880274215e-06 -2.13565922254224e-07
  0.45000000 -2.78484354233560e-02  1.68547553723111e-06 -4.23872287891835e-08
  0.50000000 -2.86045513575697e-02  2.41107453965559e-06 -5.60968310022112e-07
