  0.00000000  8.53193322468371e-03  3.86465746837441e-08  1.42586294724775e-07
  0.01000000  8.58757210135254e-03  7.50559143194443e-08  1.29043040798938e-07
  0.02000000  8.75252080278306e-03  1.80313485423885e-07  1.19802981078969e-07
  0.03000000  9.02122077435839e-03  2.66999843292717e-07  1.40018024915664e-07
  0.04000000  9.38542623288893e-03  3.11309028600767e-07  1.92023270980964e-07
  0.05000000  9.83535235592655e-03  3.10828846021935e-07  2.10590573260463e-07
  0.06000000  1.03607490309314e-02  2.88552551939703e-07  2.18489181952479e-07
  0.07000000  1.09517045997295e-02  3.30174614331847e-07  2.26591693436239e-07
  0.08000000  1.15991302148503e-02  3.10628971112766e-07  2.34129898335219e-07
  0.09000000  1.22949721702749e-02  3.02859717022244e-07  2.18166058037236e-07
  0.10000000  1.30322352635114e-02  3.05970893580973e-07  2.04665772009552e-07
  0.15000000  1.71551113424626e-02  2.89843960193975e-07  1.53608800115948e-07
  0.20000000  2.16633419690663e-02  2.73971720873210e-07  1.54433380865740e-07
  0.25000000  2.62057631108078e-02  2.82042614296702e-07  1.22375168971989e-07
  0.30000000  3.05082945269228e-02  3.57787112422915e-07  7.89117970049062e-08
  0.35000000  3.44005739972033e-02  4.66446128961553e-07  8.53934969726756e-08
  0.40000000  3.78414157232416e-02  6.95836882300283e-07  1.50235098637738e-07
  0.45000000  4.08796908250372e-02  7.80802723127210e-07  5.92733277371925e-07
  0.50000000  4.34881301598992e-02  8.10351083371219e-07  7.30932239768382e-07
