  0.00000000 -8.75333295715961e-03  7.33586506543169e-08 -3.89389868028033e-07
  0.01000000 -8.80441273852476e-03  1.09499602603601e-07 -3.75774219069076e-07
  0.02000000 -8.95555620601342e-03  2.19195998177003e-07 -3.42583452151379e-07
  0.03000000 -9.20082658572516e-03  3.88296953833736e-07 -4.14454287162509e-07
  0.04000000 -9.53136622633331e-03  2.93380356243270e-07 -3.95323641490879e-07
  0.05000000 -9.93657166460488e-03  7.07770070851498e-07 -4.54967581305224e-07
  0.06000000 -1.04052033055562e-02  5.68950125229784e-07 -5.82659708916649e-07
  0.07000000 -1.09262325578445e-02  6.76388524532193e-07 -6.05101686326242e-07
  0.08000000 -1.14893751301517e-02  4.83118572997935e-07 -6.62559775541245e-07
  0.09000000 -1.20853557204424e-02  4.23955308324257e-07 -6.29669096570282e-07
  0.10000000 -1.27059849115310e-02  4.79755804718355e-07 -5.94364998424448e-07
  0.15000000 -1.59604961292109e-02  3.67096423079079e-07 -6.04082980715448e-07
  0.20000000 -1.90948028847502e-02  3.37880188730286e-07 -4.67327994531584e-07
  0.25000000 -2.18393883545315e-02  4.24184341246632e-07 -3.80790722692232e-07
  0.30000000 -2.41065203427485e-02  6.88117117519111e-07 -2.74082371260597e-07
  0.35000000 -2.59067082752332e-02  9.59978362429414e-07 -5.78075966488330e-08
  0.40000000 -2.72965428404221e-02  1.26452597350985e-06 -1.74710955697118e-07
  0.45000000 -2.83456418988449e-02  1.49790388763827e-06 -6.55915953008063e-08
  0.50000000 -2.90441992450825e-02  1.78373785154137e-06 -3.06037596895138e-07
