  0.00000000 -8.75333295715961e-03  5.20430127357150e-08 -4.10802002881246e-07
  0.01000000 -8.80441273852476e-03  1.01764256486419e-07 -3.96133494573702e-07
  0.02000000 -8.95555620601342e-03  2.35669713668278e-07 -3.74755409759209e-07
  0.03000000 -9.20082658572516e-03  3.54868139110320e-07 -4.33091037968101e-07
  0.04000000 -9.53136622633331e-03  3.88561245088461e-07 -4.65785173375901e-07
  0.05000000 -9.93657166460488e-03  5.46007711806104e-07 -5.31250760867259e-07
  0.06000000 -1.04052033055562e-02  5.14619113464910e-07 -5.86898010906332e-07
  0.07000000 -1.09262325578445e-02  5.18815241535175e-07 -5.94646025761834e-07
  0.08000000 -1.14893751301517e-02  4.72987662466509e-07 -6.48733601192729e-07
  0.09000000 -1.20853557204424e-02  4.22843434799383e-07 -6.21756062159866e-07
  0.10000000 -1.27059849115310e-02  4.30520350273524e-07 -5.98430223763134e-07
  0.15000000 -1.59604961292109e-02  3.53445351178749e-07 -5.77730616853062e-07
  0.20000000 -1.90948028847502e-02  3.54512805800415e-07 -4.53687306010571e-07
  0.25000000 -2.18393883545315e-02  4.41190105965077e-07 -3.61114499232289e-07
  0.30000000 -2.41065203427485e-02  6.10789939539950e-07 -2.35197418252504e-07
  0.35000000 -2.59067082752332e-02  8.74404314585534e-07 -1.29093090428592e-07
  0.40000000 -2.72965428404221e-02  1.11375227049702e-06 -1.31989444692765e-07
  0.45000000 -2.83456418988449e-02  1.37191164375753e-06 -5.47771105364812e-08
  0.50000000 -2.90441992450825e-02  1.69672206592800e-06 -3.06423453621212e-07
