  0.00000000  8.53193322468371e-03  4.71296127140975e-08  9.14675693729365e-08
  0.01000000  8.58757210135254e-03  8.30927652634705e-08  8.01048463767617e-08
  0.02000000  8.75252080278306e-03  1.82493952960732e-07  5.81024500473314e-08
  0.03000000  9.02122077435839e-03  2.83208500559631e-07  1.24555425294782e-07
  0.04000000  9.38542623288893e-03  2.31154751942561e-07  1.26213288565761e-07
  0.05000000  9.83535235592655e-03  4.32272015157368e-07  7.53530563904965e-08
  0.06000000  1.03607490309314e-02  4.08616009422782e-07  2.02395161145929e-07
  0.07000000  1.09517045997295e-02  4.12566700642748e-07  2.10808812629081e-07
  0.08000000  1.15991302148503e-02  4.23653139989657e-07  2.36168996723383e-07
  0.09000000  1.22949721702749e-02  3.44774759258949e-07  2.37662922953102e-07
  0.10000000  1.30322352635114e-02  3.13155463134779e-07  1.93121394393600e-07
  0.15000000  1.71551113424626e-02  2.57476113016794e-07  2.73988611670646e-07
  0.20000000  2.16633419690663e-02  2.69361273070971e-07  1.89657853211190e-07
  0.25000000  2.62057631108078e-02  2.19512731138234e-07  2.26145086566852e-07
  0.30000000  3.05082945269228e-02  1.62326158068158e-07  1.45654464476013e-07
  0.35000000  3.44005739972033e-02  3.80802633190709e-07  8.87681141803795e-08
  0.40000000  3.78414157232416e-02  7.19113197634990e-07  3.19504718716373e-07
  0.45000000  4.08796908250372e-02  4.74747725431654e-07  7.34423979110031e-07
  0.50000000  4.34881301598992e-02  6.00204811972771e-07  5.60838859950411e-07
