  0.00000000 -8.75333295715961e-03  1.24953547406924e-07 -3.44812206707941e-07
  0.01000000 -8.78044649675252e-03  2.59091655517611e-07 -3.31331751161963e-07
  0.02000000 -8.86092288069322e-03  6.17893003870417e-07 -3.74923231781308e-07
  0.03000000 -8.99226191848883e-03  8.84729010760126e-07 -6.18872047524259e-07
  0.04000000 -9.17058254356648e-03  4.72980978982437e-07 -6.78185376431173e-07
  0.05000000 -9.39098250257135e-03  4.51672116294357e-07 -6.46708236725224e-07
  0.06000000 -9.64793164160477e-03  8.69030878074378e-07 -5.54032403217302e-07
  0.07000000 -9.93563748158309e-03  1.19965142185273e-06 -8.16031349247306e-07
  0.08000000 -1.02483445922757e-02  9.67531383409131e-07 -1.01524864898255e-06
  0.09000000 -1.05805535070970e-02  7.20624889300789e-07 -9.24188771144810e-07
  0.10000000 -1.09271629590410e-02  4.99771860339922e-07 -9.88305311556944e-07
  0.15000000 -1.27320860125676e-02  6.65615277354707e-07 -7.53844338100255e-07
  0.20000000 -1.44077275870268e-02  6.74898104785380e-07 -7.51531802620553e-07
  0.25000000 -1.57930273404677e-02  7.11126440553895e-07 -7.16999408026241e-07
  0.30000000 -1.68657997815534e-02  9.14698317234550e-07 -5.51989780356454e-07
  0.35000000 -1.76675244945909e-02  1.04540393093141e-06 -3.83425112857239e-07
  0.40000000 -1.82576584420516e-02  7.48394115057123e-07 -2.65248822535394e-07
  0.45000000 -1.86905030469280e-02  9.03041516419719e-07 -2.97596125343930e-07
  0.50000000 -1.89918932979085e-02  1.23663630193296e-06 -1.21145512217907e-06
