  0.00000000  8.53193322468371e-03  4.00325623022562e-08  1.48344491832575e-07
  0.01000000  8.58757210135254e-03  7.59774334261554e-08  1.34841140331995e-07
  0.02000000  8.75252080278306e-03  1.75488094633979e-07  1.24442249573131e-07
  0.03000000  9.02122077435839e-03  2.81622767050914e-07  1.46636745985857e-07
  0.04000000  9.38542623288893e-03  3.07821063210035e-07  2.06463461997047e-07
  0.05000000  9.83535235592655e-03  3.02109531564625e-07  2.14542280419251e-07
  0.06000000  1.03607490309314e-02  2.89458501412094e-07  2.14693479393573e-07
  0.07000000  1.09517045997295e-02  3.41675097802477e-07  2.33889184953134e-07
  0.08000000  1.15991302148503e-02  3.08785581100189e-07  2.47082971096907e-07
  0.09000000  1.22949721702749e-02  2.80210128018709e-07  2.27161290679118e-07
  0.10000000  1.30322352635114e-02  2.86166299433006e-07  2.04325015029426e-07
  0.15000000  1.71551113424626e-02  3.08288693152837e-07  1.62872996629512e-07
  0.20000000  2.16633419690663e-02  2.68427023550846e-07  1.64920058671213e-07
  0.25000000  2.62057631108078e-02  2.73446141772144e-07  1.22295471855561e-07
  0.30000000  3.05082945269228e-02  3.59410666868198e-07  8.10592302456982e-08
  0.35000000  3.44005739972033e-02  4.71550554011488e-07  1.19910984311363e-07
  0.40000000  3.78414157232416e-02  6.69907315048088e-07  1.16041804167639e-07
  0.45000000  4.08796908250372e-02  9.55381637420826e-07  5.24911932352448e-07
  0.50000000  4.34881301598992e-02  9.53656764318402e-07  7.11047433156871e-07
