  0.00000000  8.53193322468371e-03  3.35104585048094e-08  1.21297672351232e-07
  0.01000000  8.56678657380341e-03  5.89727015426365e-08  1.10249471401153e-07
  0.02000000  8.67045442581416e-03  1.64473236165634e-07  9.78897496171222e-08
  0.03000000  8.84035218219881e-03  2.75581463288208e-07  1.22000381904681e-07
  0.04000000  9.07245640914208e-03  2.81010394259832e-07  1.71662118147277e-07
  0.05000000  9.36166222839066e-03  2.60534826131821e-07  1.69540099747804e-07
  0.06000000  9.70217383311025e-03  3.39561178125770e-07  2.09615396341137e-07
  0.07000000  1.00878672286325e-02  3.80748017662685e-07  2.50974782245207e-07
  0.08000000  1.05125871768234e-02  3.31189769618541e-07  2.83047352181303e-07
  0.09000000  1.09703645789000e-02  3.42449003477467e-07  2.81572575469467e-07
  0.10000000  1.14555585512885e-02  3.10947401231332e-07  3.04059709115978e-07
  0.15000000  1.41252445162649e-02  2.29596406996831e-07  2.48247719029284e-07
  0.20000000  1.68787376814272e-02  2.55756679859243e-07  2.19480660670921e-07
  0.25000000  1.94536050076478e-02  2.69129494389436e-07  2.03464010290960e-07
  0.30000000  2.17532321833857e-02  2.66690311208579e-07  2.08329989255960e-07
  0.35000000  2.37821175561064e-02  2.71708548286951e-07  2.31296655185481e-07
  0.40000000  2.55837614702069e-02  3.06179596235919e-07  2.67792715285942e-07
  0.45000000  2.71956647008122e-02  4.20072902649469e-07  2.64803236543576e-07
  0.50000000  2.86186755517495e-02  4.04038946113658e-07  4.49954450096046e-08
