24.0 0.171851904224 0.560050454486 0.78555341218	24.0 0.166625126512 0.571520132581 0.749719638892
25.0 0.172036893112 0.559646387952 0.786842587619	25.0 0.166807462982 0.571118282303 0.750950776723
26.0 0.172231010026 0.559222520426 0.78819694035	26.0 0.166998799902 0.570696731009 0.752244135394
27.0 0.172434310312 0.558778750855 0.789617086316	27.0 0.167199192524 0.570255376473 0.753600301297
28.0 0.172646823585 0.558315035407 0.791103474888	28.0 0.167408670824 0.569794173176 0.755019701984
29.0 0.172868549909 0.557831395711 0.792656361204	29.0 0.167627235745 0.569313140496 0.756502579809
30.0 0.173099457799 0.557327923097 0.794275790891	30.0 0.1678548572 0.568812366969 0.758048977256
31.0 0.17334334542 0.556796364602 0.795988737667	31.0 0.168095278539 0.568283645279 0.759684636902
32.0 0.173593760389 0.556250809484 0.797750192807	32.0 0.168342143471 0.567740979613 0.761366601866
33.0 0.173853427935 0.555685342486 0.79957958856	33.0 0.168598138194 0.567178486726 0.763113417386
34.0 0.174122253558 0.555100195834 0.801476575768	34.0 0.168863170773 0.566596394697 0.76492474954
35.0 0.174400120602 0.554495650479 0.803440656632	35.0 0.169137127475 0.565994979973 0.766800122588
36.0 0.174686892353 0.553872031373 0.80547119796	36.0 0.169419874832 0.565374562692 0.768738931652
37.0 0.174982414225 0.553229702572 0.807567445043	37.0 0.169711261787 0.564735501835 0.770740455933
38.0 0.175286515959 0.552569062322 0.809728535647	38.0 0.170011121845 0.564078190358 0.77280387204
39.0 0.175599013746 0.55189053829 0.811953513643	39.0 0.170319275171 0.563403050473 0.774928267004
40.0 0.175919712273 0.551194583005 0.814241342047	40.0 0.170635530592 0.562710529112 0.777112650759
41.0 0.176248406643 0.550481669567 0.816590915346	41.0 0.170959687482 0.562001093694 0.779355967845
42.0 0.176584884153 0.549752287664 0.819001070916	42.0 0.171291537516 0.561275228166 0.781657108345
43.0 0.176928925937 0.549006939915 0.821470599541	43.0 0.171630866274 0.56053342939 0.784014917877
44.0 0.177280308453 0.548246138545 0.823998254969	44.0 0.171977454711 0.559776203834 0.786428206756
45.0 0.177638804834 0.547470402372 0.826582762589	45.0 0.172331080481 0.559004064593 0.788895758261
46.0 0.178004186099 0.546680254113 0.829222827194	46.0 0.172691519119 0.558217528727 0.791416335995
47.0 0.178376222218 0.545876217999 0.831917139871	47.0 0.173058545107 0.557417114868 0.793988690564
48.0 0.17875583414 0.545056332373 0.834672749598	48.0 0.173433068 0.556600867839 0.79661954873
49.0 0.179140744744 0.544225541669 0.837473480082	49.0 0.173812843421 0.555773705166 0.799293472695
50.0 0.179531665317 0.543382334034 0.840324827228	50.0 0.174198574024 0.554934119634 0.802015707124
51.0 0.179928374788 0.542527211059 0.843225518677	51.0 0.174590042981 0.554082607737 0.80478503753
52.0 0.180330654966 0.541660667185 0.846174294318	52.0 0.17498703626 0.553219658958 0.807600261139
53.0 0.180738290984 0.540783188712 0.849169909259	53.0 0.175389343064 0.552345754795 0.810460189688
54.0 0.181151071681 0.539895252967 0.852211136335	54.0 0.175796756211 0.551461367923 0.813363651867
55.0 0.181568789923 0.538997327609 0.855296768233	55.0 0.176209072441 0.550566961513 0.81630949531
56.0 0.181991242845 0.538089870089 0.858425619189	56.0 0.176626092666 0.549662988692 0.819296588225
57.0 0.182418232071 0.537173327196 0.861596526431	57.0 0.177047622175 0.548749892087 0.822323820777
58.0 0.182849563858 0.536248134728 0.864808351281	58.0 0.177473470786 0.547828103506 0.825390106131
