23.0 0.464572822088 -0.152893764843 0.49839009759	23.0 0.457802949112 -0.150665758129 0.505624654656
24.0 0.503642876256 -0.165751959275 0.497760040594	24.0 0.496312568 -0.163339509873 0.504994511049
25.0 0.545516964065 -0.179532978375 0.497104381115	25.0 0.537587235668 -0.176923256129 0.504338740696
26.0 0.590289155614 -0.194267781189 0.496423521752	26.0 0.581719896272 -0.191447585387 0.503657743717
27.0 0.63803913981 -0.209982593825 0.495717864997	27.0 0.628789338859 -0.206938427606 0.50295192003
28.0 0.688830623483 -0.226698382591 0.494987833168	28.0 0.678858618132 -0.223416534475 0.502221689296
29.0 0.742710495675 -0.24443057896 0.494233882195	29.0 0.731974228904 -0.240897207723 0.501467504728
30.0 0.799708615532 -0.263189009758 0.493456510344	30.0 0.788165894834 -0.259390229588 0.500689861836
31.0 0.861321634065 -0.283466232013 0.492647025318	31.0 0.848909231616 -0.279381234245 0.499880063875
32.0 0.925102423798 -0.304456881063 0.491821250264	32.0 0.911792385661 -0.300076465885 0.499053933333
33.0 0.992128422034 -0.326515548134 0.490973000307	33.0 0.977877733929 -0.321825559283 0.498205281516
34.0 1.06238946703 -0.349638888934 0.490102825688	34.0 1.04715560566 -0.344625331732 0.497334655743
35.0 1.13586379569 -0.373819741093 0.489211309667	35.0 1.11960490069 -0.368468839035 0.496442636375
36.0 1.21251911376 -0.399047476375 0.488299064977	36.0 1.195194142 -0.393345721918 0.495529833275
37.0 1.29231367392 -0.425308355482 0.487366729861	37.0 1.27388253627 -0.419242555049 0.494596881867
38.0 1.37519733492 -0.452585876619 0.486414963921	38.0 1.35562101577 -0.44614318993 0.493644439006
39.0 1.46111258265 -0.48086111154 0.485444443996	39.0 1.44035324283 -0.474029085495 0.49267317885
40.0 1.54999550008 -0.510113024759 0.484455860119	40.0 1.52801656418 -0.502879622166 0.491683788838
41.0 1.64177667785 -0.540318773233 0.483449911682	41.0 1.61854290686 -0.532672396714 0.490676965874
42.0 1.736382061 -0.571453985015 0.482427303874	42.0 1.71185961125 -0.563383496413 0.489653412747
43.0 1.83373372967 -0.603493016205 0.481388744375	43.0 1.80789019941 -0.594987751905 0.488613834858
44.0 1.93375061421 -0.636409186282 0.480334940375	44.0 1.90655507869 -0.627458968759 0.48755893723
45.0 2.03634914592 -0.670174992277 0.479266595882	45.0 2.00777218213 -0.660770138236 0.486489421821
46.0 2.14144384612 -0.704762302628 0.47818440933	46.0 2.11145754826 -0.694893628104 0.485405985147
47.0 2.24894785661 -0.740142531769 0.477089071487	47.0 2.21752584317 -0.729801354444 0.484309316171
48.0 2.35942626846 -0.776501654645 0.475978733713	48.0 2.32653475226 -0.765676854947 0.483197561824
49.0 2.47162870052 -0.813428163139 0.474858574096	49.0 2.43725134194 -0.802114363605 0.482075903365
50.0 2.58599987205 -0.851068417097 0.473727182135	50.0 2.55011452501 -0.839258329312 0.480942926735
51.0 2.70245424694 -0.889394266054 0.472585192482	51.0 2.66504022051 -0.877081080507 0.479799265263
