-1.01017100691e-11 2.64146790912e-05 0.56494063462
-0.737797344163 0.000289915575029 0.555752470623
-2.92767233765 0.0301216087077 0.528490862701
-6.50159129939 0.2941528309 0.523240691618
-11.3539449783 0.415437096747 0.417195338655
-17.3513362024 3.56643498641 0.608746238168
-24.3432817473 8.63564995363 0.819901408928
-32.1721601536 12.3556829966 1.0
-40.6813581128 14.52920848 1.0
-49.7212274453 14.3011754096 1.0
-59.1529555394 12.7569302842 1.0
-108.267436913 13.4372933359 1.0
-153.863988377 14.8205402708 1.0
-191.559932702 15.1733436256 1.0
-220.751571633 14.0240493607 1.0
-242.567622687 14.112680679 1.0
-258.625992995 12.1449051995 1.0
-270.404300244 9.94973780551 1.0
-278.605550618 9.44755617921 1.0
