0.0 0.0756742161538 0.569260104366
0.5 0.0776203675116 0.563027113608
1.0 0.0798268883241 0.556124988259
1.5 0.0823954353383 0.548303767084
2.0 0.0855097514046 0.539117794409
2.5 0.0895541048882 0.527657130639
3.0 0.0955453912877 0.511622018818
3.5 0.107806287675 0.482356314296
4.0 0.210532240053 0.489553488657
4.5 0.384539473518 0.555904735696
5.0 0.470589238838 0.553451534715
5.5 0.525660775579 0.547408598631
6.0 0.564518763125 0.540214663785
6.5 0.593536319572 0.532236202081
7.0 0.616129930396 0.523512344203
7.5 0.634373116729 0.513980581981
8.0 0.649644051521 0.503520885994
8.5 0.662938975091 0.491958878117
9.0 0.675050565036 0.47905151346
9.5 0.686692957055 0.464456209475
10.0 0.698621926308 0.447673674761
10.5 0.711805148237 0.427938737808
11.0 0.727761024266 0.40399330381
11.5 0.749445447764 0.37354860525
12.0 0.784391182192 0.331733870471
12.5 0.863349559822 0.26491408935
13.0 1.55983798467 0.243879662185
13.5 3.098772242 0.677801346135
14.0 3.96635305923 0.734940144203
14.5 4.59509904852 0.74651049436
15.0 5.09143075726 0.746562576505
15.5 5.50037813164 0.741747916807
16.0 5.84628534737 0.733947168459
16.5 6.1442132002 0.723673131045
17.0 6.40433430248 0.710849139709
17.5 6.63398849183 0.694981039402
18.0 6.83880598751 0.675080779305
18.5 7.02346479484 0.649329599801
19.0 7.19249102447 0.614149855551
19.5 7.35211033823 0.561259126309
20.0 7.52100140512 0.464289309853
20.5 8.04259484991 0.579576381421
21.0 8.76718821708 0.933397752429
21.5 9.23849072123 0.974459588888
22.0 9.60953947683 0.987184424733
22.5 9.92063575734 0.992929619814
23.0 10.1897068482 0.996070256631
23.5 10.4267956919 0.997997634498
24.0 10.6383072037 0.999275271435
24.5 10.8286802745 1.00016980207
25.0 11.0011733357 1.00082194548
25.5 11.1582804367 1.00131225365
26.0 11.3019717582 1.00168983271
26.5 11.4338422609 1.00198616117
27.0 11.5552085524 1.00222226291
27.5 11.667174776 1.00241266688
28.0 11.7706790476 1.002567707
28.5 11.8665271701 1.00269491658
29.0 11.9554177362 1.00279990528
29.5 12.0379612273 1.00288692834
30.0 12.1146948208 1.00295926643
30.5 12.1860940557 1.00301948546
31.0 12.2525821587 1.00306961802
31.5 12.314537592 1.0031112927
32.0 12.3723002317 1.00314582779
32.5 12.4261764769 1.00317430035
33.0 12.4764435108 1.00319759764
33.5 12.5233528845 1.00321645622
34.0 12.5671335535 1.00323149173
34.5 12.6079944665 1.00324322204
35.0 12.6461267867 1.00325208527
35.5 12.681705808 1.00325845409
36.0 12.7148926169 1.00326264701
36.5 12.7458355398 1.00326493753
37.0 12.7746714095 1.00326556147
37.5 12.8015266777 1.00326472291
38.0 12.8265183963 1.00326259917
38.5 12.8497550848 1.00325934477
39.0 12.8713375009 1.00325509479
39.5 12.8913593268 1.0032499677
40.0 12.9099077812 1.00324406764
40.5 12.9270641678 1.00323748635
41.0 12.9429043678 1.00323030492
41.5 12.957499282 1.00322259511
42.0 12.9709152308 1.00321442059
42.5 12.9832143148 1.00320583793
43.0 12.9944547413 1.0031968975
43.5 13.004691121 1.00318764418
44.0 13.0139747373 1.0031781181
44.5 13.0223537917 1.00316835511
45.0 13.0298736274 1.00315838729
45.5 13.036576934 1.00314824343
46.0 13.0425039339 1.00313794932
46.5 13.0476925544 1.00312752817
47.0 13.0521785843 1.00311700079
47.5 13.0559958184 1.00310638593
48.0 13.059176191 1.00309570045
48.5 13.0617498973 1.00308495952
49.0 13.0637455071 1.00307417684
49.5 13.0651900687 1.0030633647
50.0 13.0661092051 1.00305253422
50.5 13.0665272036 1.00304169542
51.0 13.066467098 1.00303085729
51.5 13.065950745 1.00302002798
52.0 13.064998896 1.00300921478
52.5 13.0636312625 1.0029984243
53.0 13.0618665774 1.00298766247
53.5 13.059722653 1.00297693459
54.0 13.0572164333 1.00296624548
54.5 13.054364044 1.00295559941
55.0 13.0511808391 1.00294500023
55.5 13.0476814436 1.00293445139
56.0 13.0438797945 1.00292395594
56.5 13.039789178 1.00291351662
57.0 13.0354222655 1.00290313587
57.5 13.0307911461 1.00289281582
58.0 13.0259073583 1.00288255836
58.5 13.0207819187 1.00287236517
59.0 13.0154253494 1.00286223768
59.5 13.0098477039 1.00285217716
60.0 13.0040585908 1.0028421847
60.5 12.9980671969 1.00283226119
61.0 12.9918823086 1.00282240743
61.5 12.9855123313 1.00281262406
62.0 12.9789653093 1.00280291159
62.5 12.9722489429 1.00279327044
63.0 12.9653706054 1.00278370091
63.5 12.9583373591 1.00277420323
64.0 12.9511559702 1.00276477752
64.5 12.9438329231 1.00275542383
65.0 12.9363744333 1.00274614216
65.5 12.9287864606 1.00273693242
66.0 12.9210747208 1.00272779449
66.5 12.9132446968 1.00271872816
67.0 12.9053016498 1.00270973322
67.5 12.8972506289 1.00270080938
68.0 12.8890964811 1.00269195631
68.5 12.8808438602 1.00268317368
69.0 12.8724972356 1.00267446111
69.5 12.8640609003 1.00266581815
70.0 12.8555389789 1.00265724441
70.5 12.8469354347 1.00264873939
71.0 12.8382540769 1.00264030262
71.5 12.8294985675 1.00263193361
72.0 12.820672427 1.00262363184
72.5 12.8117790411 1.00261539677
73.0 12.8028216659 1.00260722787
73.5 12.7938034338 1.00259912458
74.0 12.7847273583 1.00259108633
74.5 12.7755963392 1.00258311256
75.0 12.7664131673 1.00257520268
75.5 12.7571805288 1.00256735612
76.0 12.7479010094 1.00255957228
76.5 12.7385770989 1.00255185057
77.0 12.7292111946 1.0025441904
77.5 12.7198056052 1.00253659117
78.0 12.7103625543 1.00252905228
78.5 12.7008841839 1.00252157313
79.0 12.6913725576 1.00251415313
79.5 12.6818296634 1.00250679167
80.0 12.6722574171 1.00249948818
80.5 12.6626576649 1.00249224203
81.0 12.653032186 1.00248505265
81.5 12.6433826953 1.00247791943
82.0 12.6337108459 1.00247084181
82.5 12.6240182314 1.00246381919
83.0 12.6143063882 1.00245685099
83.5 12.6045767974 1.00244993664
84.0 12.5948308875 1.00244307556
84.5 12.5850700356 1.00243626718
85.0 12.57529557 1.00242951094
85.5 12.5655087714 1.00242280628
86.0 12.5557108752 1.00241615266
86.5 12.5459030728 1.0024095495
87.0 12.5360865134 1.00240299629
87.5 12.5262623055 1.00239649246
88.0 12.5164315182 1.0023900375
88.5 12.5065951828 1.00238363086
89.0 12.4967542944 1.00237727203
89.5 12.4869098125 1.00237096049
90.0 12.477062663 1.00236469573
90.5 12.467213739 1.00235847723
91.0 12.4573639021 1.0023523045
91.5 12.4475139833 1.00234617704
92.0 12.4376647845 1.00234009436
92.5 12.4278170791 1.00233405598
93.0 12.417971613 1.00232806142
93.5 12.408129106 1.0023221102
94.0 12.3982902522 1.00231620185
94.5 12.3884557212 1.00231033591
95.0 12.3786261588 1.00230451194
95.5 12.3688021879 1.00229872946
96.0 12.358984409 1.00229298804
96.5 12.3491734015 1.00228728724
97.0 12.339369724 1.00228162662
97.5 12.329573915 1.00227600574
98.0 12.3197864938 1.0022704242
98.5 12.3100079611 1.00226488156
99.0 12.3002387993 1.00225937742
99.5 12.2904794737 1.00225391136
100.0 12.2807304324 1.00224848298
100.5 12.2709921075 1.00224309188
101.0 12.2612649151 1.00223773767
101.5 12.2515492562 1.00223241995
102.0 12.2418455171 1.00222713835
102.5 12.2321540697 1.00222189249
103.0 12.2224752722 1.00221668199
103.5 12.2128094695 1.00221150648
104.0 12.2031569934 1.0022063656
104.5 12.1935181634 1.00220125899
105.0 12.183893287 1.00219618629
105.5 12.1742826597 1.00219114715
106.0 12.164686566 1.00218614123
106.5 12.1551052793 1.00218116818
107.0 12.1455390624 1.00217622767
107.5 12.1359881679 1.00217131936
108.0 12.1264528384 1.00216644292
108.5 12.1169333069 1.00216159804
109.0 12.1074297972 1.00215678439
109.5 12.097942524 1.00215200165
110.0 12.0884716933 1.00214724951
110.5 12.0790175026 1.00214252766
111.0 12.0695801412 1.0021378358
111.5 12.0601597906 1.00213317364
112.0 12.0507566246 1.00212854086
112.5 12.0413708096 1.00212393718
113.0 12.0320025046 1.00211936231
113.5 12.0226518618 1.00211481597
114.0 12.0133190266 1.00211029787
114.5 12.004004138 1.00210580773
