  0.00000000E+00 -0.46023000E+01
  0.71106036E-02 -0.46021496E+01
  0.14221207E-01 -0.46015686E+01
  0.21331811E-01 -0.46005644E+01
  0.28442414E-01 -0.45991507E+01
  0.35553018E-01 -0.45973466E+01
  0.42663621E-01 -0.45951754E+01
  0.49774225E-01 -0.45926637E+01
  0.56884829E-01 -0.45898396E+01
  0.63995432E-01 -0.45867317E+01
  0.71106036E-01 -0.45833680E+01
  0.78216639E-01 -0.45797752E+01
  0.85327243E-01 -0.45759781E+01
  0.92437847E-01 -0.45719987E+01
  0.99548450E-01 -0.45678565E+01
  0.10665905E+00 -0.45635683E+01
  0.11376966E+00 -0.45591481E+01
  0.12088026E+00 -0.45546071E+01
  0.12799086E+00 -0.45499546E+01
  0.13510147E+00 -0.45451973E+01
  0.14221207E+00 -0.45403408E+01
  0.14932268E+00 -0.45353891E+01
  0.15643328E+00 -0.45303455E+01
  0.16354388E+00 -0.45252136E+01
  0.17065449E+00 -0.45199970E+01
  0.17776509E+00 -0.45147000E+01
  0.18487569E+00 -0.45093251E+01
  0.19198630E+00 -0.45038733E+01
  0.19909690E+00 -0.44983470E+01
  0.20620750E+00 -0.44927503E+01
  0.21331811E+00 -0.44870899E+01
  0.22042871E+00 -0.44813742E+01
  0.22753931E+00 -0.44756130E+01
  0.23464992E+00 -0.44698175E+01
  0.24176052E+00 -0.44639999E+01
  0.24887113E+00 -0.44581730E+01
  0.25598173E+00 -0.44523501E+01
  0.26309233E+00 -0.44465444E+01
  0.27020294E+00 -0.44407690E+01
  0.27731354E+00 -0.44350361E+01
  0.28442414E+00 -0.44293572E+01
  0.29153475E+00 -0.44237425E+01
  0.29864535E+00 -0.44182007E+01
  0.30575595E+00 -0.44127392E+01
  0.31286656E+00 -0.44073635E+01
  0.31997716E+00 -0.44020773E+01
  0.32708776E+00 -0.43968830E+01
  0.33419837E+00 -0.43917816E+01
  0.34130897E+00 -0.43867738E+01
  0.34841958E+00 -0.43818645E+01
  0.35555430E+00 -0.43775000E+01
  0.36268902E+00 -0.43768072E+01
  0.36982374E+00 -0.43745234E+01
  0.37695846E+00 -0.43706533E+01
  0.38409318E+00 -0.43652309E+01
  0.39122790E+00 -0.43583119E+01
  0.39836263E+00 -0.43499686E+01
  0.40549735E+00 -0.43402873E+01
  0.41263207E+00 -0.43293573E+01
  0.41976679E+00 -0.43172529E+01
  0.42690151E+00 -0.43040382E+01
  0.43403623E+00 -0.42897786E+01
  0.44117095E+00 -0.42745389E+01
  0.44830568E+00 -0.42583818E+01
  0.45544040E+00 -0.42413684E+01
  0.46257512E+00 -0.42235598E+01
  0.46970984E+00 -0.42050203E+01
  0.47684456E+00 -0.41858214E+01
  0.48397928E+00 -0.41661023E+01
  0.49111400E+00 -0.41459681E+01
  0.49824873E+00 -0.41254808E+01
  0.50538345E+00 -0.41047776E+01
  0.51251817E+00 -0.40840183E+01
  0.51965289E+00 -0.40633812E+01
  0.52678761E+00 -0.40430544E+01
  0.53392233E+00 -0.40232223E+01
  0.54105705E+00 -0.40040487E+01
  0.54819178E+00 -0.39856606E+01
  0.55532650E+00 -0.39681369E+01
  0.56246122E+00 -0.39515055E+01
  0.56959594E+00 -0.39357499E+01
  0.57673066E+00 -0.39208231E+01
  0.58386538E+00 -0.39066656E+01
  0.59100010E+00 -0.38932257E+01
  0.59813483E+00 -0.38804783E+01
  0.60524543E+00 -0.38684000E+01
  0.61235603E+00 -0.38696943E+01
  0.61946664E+00 -0.38731120E+01
  0.62657724E+00 -0.38784208E+01
  0.63368784E+00 -0.38853887E+01
  0.64079845E+00 -0.38938033E+01
  0.64790905E+00 -0.39034753E+01
  0.65501965E+00 -0.39142424E+01
  0.66213026E+00 -0.39259651E+01
  0.66924086E+00 -0.39385208E+01
  0.67635147E+00 -0.39517988E+01
  0.68346207E+00 -0.39656967E+01
  0.69057267E+00 -0.39801180E+01
  0.69768328E+00 -0.39949708E+01
  0.70479388E+00 -0.40101668E+01
  0.71190448E+00 -0.40256209E+01
  0.71901509E+00 -0.40412502E+01
  0.72612569E+00 -0.40569732E+01
  0.73323629E+00 -0.40727099E+01
  0.74034690E+00 -0.40883817E+01
  0.74745750E+00 -0.41039127E+01
  0.75456810E+00 -0.41192321E+01
  0.76167871E+00 -0.41342770E+01
  0.76878931E+00 -0.41489958E+01
  0.77589992E+00 -0.41633580E+01
  0.78301052E+00 -0.41774000E+01
  0.79012112E+00 -0.41914913E+01
  0.79723173E+00 -0.42052124E+01
  0.80434233E+00 -0.42184629E+01
  0.81145293E+00 -0.42312071E+01
  0.81856354E+00 -0.42434320E+01
  0.82567414E+00 -0.42551406E+01
  0.83278474E+00 -0.42663500E+01
  0.83989535E+00 -0.42770925E+01
  0.84700595E+00 -0.42874154E+01
  0.85411656E+00 -0.42973793E+01
  0.86122716E+00 -0.43070469E+01
  0.86833776E+00 -0.43164600E+01
  0.87544837E+00 -0.43256182E+01
  0.88255897E+00 -0.43344819E+01
  0.88966957E+00 -0.43429828E+01
  0.89678018E+00 -0.43510339E+01
  0.90389078E+00 -0.43585396E+01
  0.91100138E+00 -0.43654038E+01
  0.91811199E+00 -0.43715360E+01
  0.92522259E+00 -0.43768546E+01
  0.93233319E+00 -0.43812889E+01
  0.93944380E+00 -0.43847803E+01
  0.94655440E+00 -0.43872825E+01
  0.95366501E+00 -0.43887622E+01
  0.96079973E+00 -0.43892000E+01
  0.96793445E+00 -0.43916028E+01
  0.97506917E+00 -0.43946743E+01
  0.98220389E+00 -0.43980394E+01
  0.98933861E+00 -0.44016299E+01
  0.99647333E+00 -0.44053845E+01
  0.10036081E+01 -0.44092476E+01
  0.10107428E+01 -0.44131697E+01
  0.10178775E+01 -0.44171097E+01
  0.10250122E+01 -0.44210358E+01
  0.10321469E+01 -0.44249266E+01
  0.10392817E+01 -0.44287716E+01
  0.10464164E+01 -0.44325715E+01
  0.10535511E+01 -0.44363368E+01
  0.10606858E+01 -0.44400864E+01
  0.10678205E+01 -0.44438458E+01
  0.10749553E+01 -0.44476461E+01
  0.10820900E+01 -0.44515443E+01
  0.10892247E+01 -0.44594808E+01
  0.10963594E+01 -0.44720592E+01
  0.11034942E+01 -0.44849416E+01
  0.11106289E+01 -0.44978666E+01
  0.11177636E+01 -0.45106215E+01
  0.11248983E+01 -0.45230196E+01
  0.11320330E+01 -0.45348985E+01
  0.11391678E+01 -0.45461188E+01
  0.11463025E+01 -0.45565602E+01
  0.11534372E+01 -0.45661193E+01
  0.11605719E+01 -0.45747058E+01
  0.11677066E+01 -0.45822412E+01
  0.11748414E+01 -0.45886571E+01
  0.11819761E+01 -0.45938955E+01
  0.11891108E+01 -0.45979084E+01
  0.11962455E+01 -0.46006600E+01
  0.12033803E+01 -0.46021269E+01
  0.12104420E+01 -0.46023000E+01
  0.12175038E+01 -0.46022983E+01
  0.12245656E+01 -0.46020764E+01
  0.12316273E+01 -0.46016369E+01
  0.12386891E+01 -0.46009839E+01
  0.12457509E+01 -0.46001227E+01
  0.12528126E+01 -0.45990587E+01
  0.12598744E+01 -0.45977975E+01
  0.12669361E+01 -0.45963444E+01
  0.12739979E+01 -0.45947043E+01
  0.12810597E+01 -0.45928821E+01
  0.12881214E+01 -0.45908820E+01
  0.12951832E+01 -0.45887086E+01
  0.13022450E+01 -0.45863664E+01
  0.13093067E+01 -0.45838598E+01
  0.13163685E+01 -0.45811937E+01
  0.13234303E+01 -0.45783730E+01
  0.13304920E+01 -0.45754026E+01
  0.13375538E+01 -0.45722874E+01
  0.13446156E+01 -0.45690324E+01
  0.13516773E+01 -0.45656422E+01
  0.13587391E+01 -0.45621215E+01
  0.13658009E+01 -0.45584747E+01
  0.13728626E+01 -0.45547061E+01
  0.13799244E+01 -0.45508211E+01
  0.13869862E+01 -0.45468260E+01
  0.13940479E+01 -0.45427000E+01
  0.14011097E+01 -0.45384819E+01
  0.14081715E+01 -0.45341609E+01
  0.14152332E+01 -0.45297418E+01
  0.14222950E+01 -0.45252294E+01
  0.14293568E+01 -0.45206290E+01
  0.14364185E+01 -0.45159465E+01
  0.14434803E+01 -0.45111882E+01
  0.14505421E+01 -0.45063610E+01
  0.14576038E+01 -0.45014723E+01
  0.14646656E+01 -0.44965301E+01
  0.14717274E+01 -0.44915427E+01
  0.14787891E+01 -0.44865189E+01
  0.14858509E+01 -0.44814677E+01
  0.14929127E+01 -0.44763983E+01
  0.14999744E+01 -0.44713203E+01
  0.15070362E+01 -0.44662431E+01
  0.15140980E+01 -0.44611762E+01
  0.15211597E+01 -0.44561291E+01
  0.15282215E+01 -0.44511108E+01
  0.15352833E+01 -0.44461304E+01
  0.15423450E+01 -0.44411964E+01
  0.15494068E+01 -0.44363173E+01
  0.15564686E+01 -0.44315015E+01
  0.15635303E+01 -0.44267595E+01
  0.15705921E+01 -0.44221180E+01
  0.15777027E+01 -0.44184000E+01
  0.15848133E+01 -0.44184292E+01
  0.15919239E+01 -0.44185722E+01
  0.15990345E+01 -0.44187583E+01
  0.16061451E+01 -0.44189738E+01
  0.16132557E+01 -0.44192065E+01
  0.16203663E+01 -0.44194429E+01
  0.16274769E+01 -0.44196681E+01
  0.16345875E+01 -0.44198666E+01
  0.16416981E+01 -0.44200229E+01
  0.16488087E+01 -0.44201217E+01
  0.16559193E+01 -0.44201488E+01
  0.16630299E+01 -0.44200916E+01
  0.16701405E+01 -0.44199397E+01
  0.16772511E+01 -0.44196851E+01
  0.16843617E+01 -0.44193230E+01
  0.16914723E+01 -0.44188515E+01
  0.16985829E+01 -0.44182724E+01
  0.17056936E+01 -0.44175909E+01
  0.17128042E+01 -0.44168156E+01
  0.17199148E+01 -0.44159588E+01
  0.17270254E+01 -0.44150363E+01
  0.17341360E+01 -0.44140673E+01
  0.17412466E+01 -0.44130730E+01
  0.17483572E+01 -0.44120741E+01
  0.17554678E+01 -0.44111000E+01
  0.17625784E+01 -0.44102239E+01
  0.17696890E+01 -0.44095874E+01
  0.17767996E+01 -0.44091718E+01
  0.17839102E+01 -0.44088594E+01
  0.17910208E+01 -0.44086066E+01
  0.17981314E+01 -0.44084026E+01
  0.18052420E+01 -0.44082455E+01
  0.18123526E+01 -0.44081357E+01
  0.18194632E+01 -0.44080740E+01
  0.18265738E+01 -0.44080608E+01
  0.18336844E+01 -0.44080955E+01
  0.18407950E+01 -0.44081766E+01
  0.18479056E+01 -0.44083014E+01
  0.18550162E+01 -0.44084663E+01
