# Energy (eV) #Abs coeff GW (scaled) (x10000 cm^-1) # Abs coeff GW (not scaled) (x10000 cm^-1)
0.09 0 0
0.09 0 0
1.19 0 0
1.19503 0 0
1.20005 0 0
1.20508 0 0
1.2101 0 0
1.21513 0 0
1.22015 0 0
1.22518 0 0
1.2302 0 0
1.23523 0 0
1.24025 0 0
1.24528 0 0
1.2503 0 0
1.25533 0 0
1.26035 0 0
1.26538 0 0
1.2704 0 0
1.27543 0 0
1.28045 0 0
1.28548 0 0
1.2905 0 0
1.29553 0 0
1.30055 0 0
1.30558 0 0
1.3106 0 0
1.31563 0 0
1.32065 0 0
1.32568 0 0
1.3307 0 0
1.33573 0 0
1.34075 0 0
1.34578 0 0
1.3508 0 0
1.35583 0 0
1.36085 0 0
1.36588 0 0
1.3709 0 0
1.37593 0 0
1.38096 0 0
1.38598 0 0
1.39101 0 0
1.39603 0 0
1.40106 0 0
1.40608 0 0
1.41111 0 0
1.41613 0 0
1.42116 0 0
1.42618 0 0
1.43121 0 0
1.43623 0 0
1.44126 0 0
1.44628 0 0
1.45131 0 0
1.45633 0 0
1.46136 0 0
1.46638 0 0
1.47141 0 0
1.47643 0 0
1.48146 0 0
1.48648 0 0
1.49151 0 0
1.49653 0 0
1.50156 0 0
1.50658 0 0
1.51161 0 0
1.51663 0 0
1.52166 0 0
1.52668 0 0
1.53171 3.23515e-09 0
1.53673 1.94746e-08 3.24576e-09
1.54176 7.16403e-08 6.51275e-09
1.54678 2.61359e-07 2.61359e-08
1.55181 8.88231e-07 9.17729e-08
1.55683 2.8739e-06 2.99228e-07
1.56186 8.81118e-06 9.20374e-07
1.56689 2.56316e-05 2.68396e-06
1.57191 7.0767e-05 7.43029e-06
1.57694 0.000185412 1.95177e-05
1.58196 0.000461141 4.86825e-05
1.58699 0.00108865 0.000115285
1.59201 0.00244044 0.000259327
1.59704 0.00519541 0.000554151
1.60206 0.0105056 0.00112514
1.60709 0.0201863 0.00217157
1.61211 0.0368677 0.0039853
1.61714 0.0640388 0.00695886
1.62216 0.105861 0.0115695
1.62719 0.166708 0.0183336
1.63221 0.250416 0.0277289
1.63724 0.359423 0.0401026
1.64226 0.494006 0.0555856
1.64729 0.651949 0.0740492
1.65231 0.828673 0.0951075
1.65734 1.01784 0.118166
1.66236 1.2122 0.142493
1.66739 1.40436 0.167298
1.67241 1.58759 0.191807
1.67744 1.75647 0.215359
1.68246 1.9075 0.23748
1.68749 2.03926 0.257924
1.69251 2.15211 0.276641
1.69754 2.24762 0.293705
1.70256 2.32795 0.30925
1.70759 2.39557 0.323447
1.71261 2.45316 0.336506
1.71764 2.50346 0.348675
1.72266 2.5491 0.36021
1.72769 2.59234 0.371347
1.73271 2.63486 0.382277
1.73774 2.67772 0.393135
1.74276 2.72136 0.403994
1.74779 2.76564 0.414874
1.75282 2.81006 0.425747
1.75784 2.85386 0.436555
1.76287 2.89625 0.447226
1.76789 2.9365 0.457686
1.77292 2.97402 0.46787
1.77794 3.00845 0.477731
1.78297 3.03959 0.487238
1.78799 3.06741 0.496375
1.79302 3.09201 0.505143
1.79804 3.11355 0.513551
1.80307 3.13226 0.521614
1.80809 3.14841 0.529354
1.81312 3.16226 0.536794
1.81814 3.17406 0.543958
1.82317 3.18407 0.550869
1.82819 3.19253 0.557551
1.83322 3.19963 0.564025
1.83824 3.20559 0.570314
1.84327 3.2106 0.576437
1.84829 3.2148 0.582412
1.85332 3.21837 0.588259
1.85834 3.22143 0.593995
1.86337 3.22411 0.599635
1.86839 3.22652 0.605195
1.87342 3.22875 0.610687
1.87844 3.2309 0.616126
1.88347 3.23304 0.621522
1.88849 3.23524 0.626885
1.89352 3.23755 0.632225
1.89854 3.24002 0.63755
1.90357 3.24269 0.642866
1.90859 3.24561 0.64818
1.91362 3.24878 0.653495
1.91864 3.25223 0.658816
1.92367 3.25598 0.664144
1.92869 3.26002 0.669482
1.93372 3.26437 0.67483
1.93875 3.26901 0.68019
1.94377 3.27396 0.685563
1.9488 3.27921 0.690951
1.95382 3.28477 0.696355
1.95885 3.29063 0.70178
1.96387 3.29681 0.707229
1.9689 3.30332 0.712708
1.97392 3.31018 0.718222
1.97895 3.31739 0.723779
1.98397 3.32498 0.729383
1.989 3.33294 0.735039
1.99402 3.34129 0.740753
1.99905 3.35001 0.746524
2.00407 3.35909 0.752355
2.0091 3.36852 0.758244
2.01412 3.37828 0.76419
2.01915 3.38837 0.770195
2.02417 3.39881 0.776263
2.0292 3.40964 0.7824
2.03422 3.42091 0.788615
2.03925 3.43267 0.794918
2.04427 3.44497 0.801316
2.0493 3.45782 0.807812
2.05432 3.4712 0.814402
2.05935 3.48509 0.821078
2.06437 3.49941 0.827827
2.0694 3.51408 0.834632
2.07442 3.52902 0.841473
2.07945 3.54411 0.848323
2.08447 3.55921 0.855154
2.0895 3.57417 0.861932
2.09452 3.58886 0.868625
2.09955 3.60316 0.875214
2.10457 3.61706 0.881701
2.1096 3.63067 0.888116
2.11462 3.64421 0.89452
2.11965 3.65804 0.900999
2.12468 3.67252 0.907643
2.1297 3.688 0.914534
2.13473 3.70468 0.921718
2.13975 3.72261 0.9292
2.14478 3.74163 0.936938
2.1498 3.76145 0.94486
2.15483 3.78176 0.952882
2.15985 3.80225 0.960938
2.16488 3.82274 0.96899
2.1699 3.84316 0.977026
2.17493 3.86352 0.985053
2.17995 3.88382 0.993081
2.18498 3.90412 1.00112
2.19 3.92445 1.00919
2.19503 3.94485 1.01728
2.20005 3.96536 1.02541
2.20508 3.98601 1.03358
2.2101 4.00683 1.0418
2.21513 4.02783 1.05007
2.22015 4.04904 1.0584
2.22518 4.07051 1.06679
2.2302 4.09227 1.07526
2.23523 4.11438 1.08381
2.24025 4.13691 1.09248
2.24528 4.15992 1.10127
2.2503 4.18346 1.11021
2.25533 4.20756 1.11929
2.26035 4.23221 1.12852
2.26538 4.25738 1.13789
2.2704 4.28305 1.1474
2.27543 4.30915 1.15702
2.28045 4.33562 1.16676
2.28548 4.36239 1.17658
2.2905 4.38941 1.18649
2.29553 4.41663 1.19645
2.30055 4.44401 1.20647
2.30558 4.47155 1.21655
2.31061 4.49927 1.22668
2.31563 4.52722 1.23689
2.32066 4.55543 1.24717
2.32568 4.58396 1.25755
2.33071 4.61285 1.26803
2.33573 4.64214 1.27863
2.34076 4.67183 1.28934
2.34578 4.70196 1.30018
2.35081 4.73252 1.31115
2.35583 4.76354 1.32225
2.36086 4.795 1.33348
2.36588 4.82692 1.34485
2.37091 4.8593 1.35636
2.37593 4.89215 1.36801
2.38096 4.92547 1.3798
2.38598 4.95927 1.39174
2.39101 4.99356 1.40382
2.39603 5.02833 1.41606
2.40106 5.06359 1.42844
2.40608 5.09934 1.44098
2.41111 5.13555 1.45366
2.41613 5.17223 1.46648
2.42116 5.20935 1.47945
2.42618 5.24689 1.49254
2.43121 5.28481 1.50577
2.43623 5.3231 1.51911
2.44126 5.3617 1.53255
2.44628 5.40057 1.54609
2.45131 5.43967 1.55972
2.45633 5.47893 1.5734
2.46136 5.51826 1.58713
2.46638 5.55756 1.60086
2.47141 5.59669 1.61457
2.47643 5.6355 1.62821
2.48146 5.67382 1.64173
2.48648 5.71148 1.65508
2.49151 5.74829 1.6682
