  0.00000000 -8.75333295715961e-03  4.77876432670561e-06 -7.68111281032323e-06
  0.01000000 -8.78044649675252e-03  6.69312598432377e-06 -7.46926120783531e-06
  0.02000000 -8.86092288069322e-03  1.18856843372346e-05 -7.95699218233319e-06
  0.03000000 -8.99226191848883e-03  1.59454530174931e-05 -1.00301143840662e-05
  0.04000000 -9.17058254356648e-03  1.77678242908088e-05 -1.23338541884196e-05
  0.05000000 -9.39098250257135e-03  1.52830747493443e-05 -1.47454266702676e-05
  0.06000000 -9.64793164160477e-03  1.64695468536953e-05 -1.61224145427945e-05
  0.07000000 -9.93563748158309e-03  1.72017827107837e-05 -1.82251830400482e-05
  0.08000000 -1.02483445922757e-02  1.50511765689083e-05 -1.93396029975080e-05
  0.09000000 -1.05805535070970e-02  1.33185630204778e-05 -1.88532726210072e-05
  0.10000000 -1.09271629590410e-02  1.33457565507263e-05 -1.90284729964034e-05
  0.15000000 -1.27320860125676e-02  1.14379329955807e-05 -1.79650717975101e-05
  0.20000000 -1.44077275870268e-02  1.19479921945863e-05 -1.64372255019917e-05
  0.25000000 -1.57930273404677e-02  1.64203351218255e-05 -1.47093057921128e-05
  0.30000000 -1.68657997815534e-02  1.69579981308968e-05 -1.37869703745646e-05
  0.35000000 -1.76675244945909e-02  1.86446549184319e-05 -1.13232286165861e-05
  0.40000000 -1.82576584420516e-02  2.06257922870861e-05 -9.16325057769987e-06
  0.45000000 -1.86905030469280e-02  2.73452782354465e-05 -7.09899838765291e-06
  0.50000000 -1.89918932979085e-02  3.68507081795487e-05 -2.13883344898705e-05
