  0.00000000 -8.75333295715961e-03  4.91993099919131e-06 -7.61298561483771e-06
  0.01000000 -8.80441273852476e-03  7.48804810445733e-06 -7.44235691732451e-06
  0.02000000 -8.95555620601342e-03  1.33558901419220e-05 -8.43288292533292e-06
  0.03000000 -9.20082658572516e-03  1.66627734583704e-05 -1.10473525160368e-05
  0.04000000 -9.53136622633331e-03  1.67360651888205e-05 -1.39028289876295e-05
  0.05000000 -9.93657166460488e-03  1.65005239855933e-05 -1.64118085641216e-05
  0.06000000 -1.04052033055562e-02  1.65684829809442e-05 -1.67705189888261e-05
  0.07000000 -1.09262325578445e-02  1.60626111172586e-05 -1.84237939456726e-05
  0.08000000 -1.14893751301517e-02  1.40855124569516e-05 -1.83093258376468e-05
  0.09000000 -1.20853557204424e-02  1.30841767060455e-05 -1.78594180990662e-05
  0.10000000 -1.27059849115310e-02  1.27528177661512e-05 -1.71255644568110e-05
  0.15000000 -1.59604961292109e-02  1.21784863327401e-05 -1.51062829696342e-05
  0.20000000 -1.90948028847502e-02  1.25842673048487e-05 -1.18741830268927e-05
  0.25000000 -2.18393883545315e-02  1.43566319864035e-05 -8.77592307578583e-06
  0.30000000 -2.41065203427485e-02  2.03611525265932e-05 -5.94876809097863e-06
  0.35000000 -2.59067082752332e-02  2.59929022836803e-05 -3.32769504253410e-06
  0.40000000 -2.72965428404221e-02  3.38404145333734e-05 -1.36644839610370e-06
  0.45000000 -2.83456418988449e-02  4.51945486631139e-05 -6.34306324833487e-09
  0.50000000 -2.90441992450825e-02  5.26867429720025e-05 -1.03205531633059e-05
