  0.00000000 -8.75333295715961e-03  7.15328691872217e-06 -4.99169856024182e-06
  0.01000000 -8.80441273852476e-03  9.33479021198196e-06 -4.93641798389464e-06
  0.02000000 -8.95555620601342e-03  1.63507805939205e-05 -5.03369801305422e-06
  0.03000000 -9.20082658572516e-03  2.14971703979326e-05 -9.84389880173111e-06
  0.04000000 -9.53136622633331e-03  1.74751161104531e-05 -1.14638925859673e-05
  0.05000000 -9.93657166460488e-03  2.81485319085878e-05 -1.50787795493436e-05
  0.06000000 -1.04052033055562e-02  2.43816963527827e-05 -1.72154573692879e-05
  0.07000000 -1.09262325578445e-02  2.77461019214911e-05 -2.02453294395534e-05
  0.08000000 -1.14893751301517e-02  2.05931751783898e-05 -2.16516416926241e-05
  0.09000000 -1.20853557204424e-02  1.83414053641125e-05 -2.14727358636296e-05
  0.10000000 -1.27059849115310e-02  1.78621106043935e-05 -2.08456762876978e-05
  0.15000000 -1.59604961292109e-02  1.49221217293387e-05 -2.03847017877514e-05
  0.20000000 -1.90948028847502e-02  1.18441953634926e-05 -1.62149482989551e-05
  0.25000000 -2.18393883545315e-02  1.55676859816789e-05 -1.30359550955836e-05
  0.30000000 -2.41065203427485e-02  2.63808743142994e-05 -9.81050912089958e-06
  0.35000000 -2.59067082752332e-02  3.63433301544208e-05 -5.43305383140358e-06
  0.40000000 -2.72965428404221e-02  4.54802397382250e-05 -5.73773597295542e-06
  0.45000000 -2.83456418988449e-02  5.95304847418577e-05 -1.73275686286145e-06
  0.50000000 -2.90441992450825e-02  5.96289510823495e-05 -1.19258377593917e-05
