  0.00000000 -8.75333295715961e-03  6.84821768169114e-06  1.16862121248914e-06
  0.01000000 -8.78044649675252e-03  1.15056478264128e-05  1.57638828772405e-06
  0.02000000 -8.86092288069322e-03  2.46754225388395e-05 -6.01898513449684e-07
  0.03000000 -8.99226191848883e-03  3.38381357089088e-05 -7.65753907820345e-06
  0.04000000 -9.17058254356648e-03  3.38523074542390e-05 -1.47416429168923e-05
  0.05000000 -9.39098250257135e-03  2.39198636494901e-05 -1.90526494723644e-05
  0.06000000 -9.64793164160477e-03  2.80649225824627e-05 -1.94162565277005e-05
  0.07000000 -9.93563748158309e-03  2.66195243881908e-05 -2.58665980326626e-05
  0.08000000 -1.02483445922757e-02  1.79633491027714e-05 -2.83392721999583e-05
  0.09000000 -1.05805535070970e-02  1.51343029003780e-05 -2.55672320150190e-05
  0.10000000 -1.09271629590410e-02  1.22567572185858e-05 -2.53699172327564e-05
  0.15000000 -1.27320860125676e-02  1.35559701934167e-05 -2.30711580346603e-05
  0.20000000 -1.44077275870268e-02  1.33179249307171e-05 -2.24717362904012e-05
  0.25000000 -1.57930273404677e-02  1.70530669633786e-05 -2.04793357372528e-05
  0.30000000 -1.68657997815534e-02  2.12302580165039e-05 -1.70553161755299e-05
  0.35000000 -1.76675244945909e-02  2.97452091379676e-05 -1.54532265557907e-05
  0.40000000 -1.82576584420516e-02  4.18972934076936e-05 -9.77313299302264e-06
  0.45000000 -1.86905030469280e-02  5.33546045669683e-05 -3.40368818399442e-06
  0.50000000 -1.89918932979085e-02  6.72724449433506e-05 -1.59136041402316e-05
