  0.00000000 -8.75333295715961e-03  6.84821768169114e-06  1.16862121248914e-06
  0.01000000 -8.80441273852476e-03  9.66718000741859e-06  2.01054727529057e-06
  0.02000000 -8.95555620601342e-03  2.47115773083977e-05  1.74505305144876e-06
  0.03000000 -9.20082658572516e-03  3.74461903220564e-05 -9.15314513058197e-06
  0.04000000 -9.53136622633331e-03  2.35353209114485e-05 -1.40233898492940e-05
  0.05000000 -9.93657166460488e-03  3.10019913004833e-05 -1.73296507602041e-05
  0.06000000 -1.04052033055562e-02  2.64735431189281e-05 -2.03888426117812e-05
  0.07000000 -1.09262325578445e-02  2.69337714939574e-05 -2.20725056164243e-05
  0.08000000 -1.14893751301517e-02  2.44211386562868e-05 -2.36930549626540e-05
  0.09000000 -1.20853557204424e-02  1.60889783420473e-05 -2.47541374910351e-05
  0.10000000 -1.27059849115310e-02  1.18864763577474e-05 -2.19002771821780e-05
  0.15000000 -1.59604961292109e-02  1.89958591869033e-05 -2.04622457061584e-05
  0.20000000 -1.90948028847502e-02  1.54368039841824e-05 -1.63967980790727e-05
  0.25000000 -2.18393883545315e-02  1.94061236487160e-05 -1.43096297709828e-05
  0.30000000 -2.41065203427485e-02  2.04994436463372e-05 -1.07541275967366e-05
  0.35000000 -2.59067082752332e-02  3.37934776176072e-05 -7.72460729196296e-06
  0.40000000 -2.72965428404221e-02  4.73116152512467e-05 -9.45895048377970e-06
  0.45000000 -2.83456418988449e-02  6.27315009586496e-05 -4.42378171805574e-06
  0.50000000 -2.90441992450825e-02  6.18640884458122e-05 -1.41205317785466e-05
