  0.00000000 -8.75333295715961e-03  5.01207110227860e-06 -7.50125767753370e-06
  0.01000000 -8.80441273852476e-03  7.77348099231386e-06 -7.35418760368705e-06
  0.02000000 -8.95555620601342e-03  1.37972477040145e-05 -8.43405209162485e-06
  0.03000000 -9.20082658572516e-03  1.66362687202562e-05 -1.14728469711242e-05
  0.04000000 -9.53136622633331e-03  1.67243654780707e-05 -1.38606301121185e-05
  0.05000000 -9.93657166460488e-03  1.71880672293925e-05 -1.61350395866829e-05
  0.06000000 -1.04052033055562e-02  1.74661864425281e-05 -1.69163449073132e-05
  0.07000000 -1.09262325578445e-02  1.83277076925000e-05 -1.86359252793115e-05
  0.08000000 -1.14893751301517e-02  1.51394161350625e-05 -1.92910869090078e-05
  0.09000000 -1.20853557204424e-02  1.39695192922442e-05 -1.86541149482606e-05
  0.10000000 -1.27059849115310e-02  1.33743182498399e-05 -1.79387848354200e-05
  0.15000000 -1.59604961292109e-02  1.20815544969151e-05 -1.57330478272855e-05
  0.20000000 -1.90948028847502e-02  1.25055148990446e-05 -1.24974267143223e-05
  0.25000000 -2.18393883545315e-02  1.45254218430305e-05 -9.28366820089965e-06
  0.30000000 -2.41065203427485e-02  2.04349519741547e-05 -6.35793443328256e-06
  0.35000000 -2.59067082752332e-02  2.66297566249085e-05 -3.54819604305455e-06
  0.40000000 -2.72965428404221e-02  3.53716784438309e-05 -2.80824467937964e-06
  0.45000000 -2.83456418988449e-02  4.60890228186363e-05 -6.16321623175897e-07
  0.50000000 -2.90441992450825e-02  5.44145583105682e-05 -1.09926634362743e-05
